Time,Tweets,All_hashtags,Place
2020-06-30 17:24:09,"b""COVAXIN, India's 1st Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials DCGI gives nod to Bharat Biotech to conduct phase I &amp; II Human clinical trials to develop indigenous vaccine for COVID-19  #BharatBiotech #COVAXIN #ICMR #covid19 https://t.co/3k89ETHiQH""","['BharatBiotech', 'COVAXIN', 'ICMR', 'covid19']",
2020-06-30 16:53:15,b'Best wishes. You remind me so much of Prithviraj Kapoor in Bollywood classic Mughal-e-Azam. Maybe similar challenges too! Thank you for your service!  https://t.co/xGcSdkamw8',[],
2020-06-30 16:45:00,"b'Dr Raman Gangakhedkar, the face of ICMR during Covid-19 pandemic, retires   READ: https://t.co/HM1jRRL8rQ'",[],
2020-06-30 16:16:57,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR\xe2\x80\xa6 https://t.co/RD72j6pZ9p""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR']","Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='5cd1bd2bc98eb67f', url='https://api.twitter.com/1.1/geo/id/5cd1bd2bc98eb67f.json', place_type='city', name='Nellore', full_name='Nellore, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[79.7793203, 14.1503952], [80.1946461, 14.1503952], [80.1946461, 14.5669968], [79.7793203, 14.5669968]]]), attributes={})"
2020-06-30 16:13:23,"b'CoVID19 impacts on brain.@PsethNbrc @TRRaju1 @NIMHgov @ICMR Three Stages to COVID-19 Brain Damage, New Review Suggests https://t.co/RudYuLBSsA via @medscape'",[],
2020-06-30 16:00:35,"b'Dr Raman Gangakhedkar, the face of ICMR during Covid-19 pandemic, retires https://t.co/37lGztgWb0'",[],
2020-06-30 15:42:36,"b'ICMR releases sero-survey results, says no community transmission yet but large population at risk of Covid-19 https://t.co/84CoJaHihj via @indiatoday'",[],
2020-06-30 15:41:04,"b""COVAXIN, India's first Covid-19 vaccine ready for human trials.  Developed by Bharat Biotech, ICMR and NIV Pune. https://t.co/wqEVs2CyMA""",[],
2020-06-30 15:14:15,b'Over 14% in Kolkata have Covid-19 antibodies: ICMR seroprevalence survey - kolkata - Hindustan Times https://t.co/u7rnj8rt3a',[],
2020-06-30 15:08:31,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/RLP3nub9BB""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 15:05:43,"b""#India's 'first' indigenous COVID-19 vaccine #COVAXIN, developed by  #BharatBiotech in collaboration with #ICMR and #NIV, has got approval for  human clinical trials.  Wishing Bharat Biotech all the success for human trials! #stayhome #staysafe \xf0\x9f\x98\xb7\xf0\x9f\x98\xb7 https://t.co/oNE3bkfZ03""","['India', 'COVAXIN', 'BharatBiotech', 'ICMR', 'NIV', 'stayhome', 'staysafe']",
2020-06-30 15:04:00,"b""Great work #BharatBiotech \xf0\x9f\x91\x8f  COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials #BharatBiotech #COVAXIN #covid19 #Collaboration #Vaccineswork #Indiafightscorona #Covid19pandemic #makeinindia #ICMR #Coronavirusvaccine https://t.co/02K11wRg9I""","['BharatBiotech', 'BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Vaccineswork', 'Indiafightscorona', 'Covid19pandemic', 'makeinindia', 'ICMR', 'Coronavirusvaccine']",
2020-06-30 14:57:58,"b""Coronavirus vaccine update: Bharat Biotech's vaccine made  in collaboration with ICMR &amp; NIV got approval from Drug Controller Geneal of India to start clinical trial.  https://t.co/CrpwJdGd8v""",[],
2020-06-30 14:54:54,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/ISFSOW8ZJQ""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 14:51:11,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/JwaSiqIrU1 https://t.co/CIBu7tjNt1""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 14:48:08,"b""Here is how India is fighting Covid-19 SPIRITUALLY:  \xe2\x80\xa2Go Corona Go mantra \xe2\x80\xa2Lighting diyas  \xe2\x80\xa2Gaumutra magic \xe2\x80\xa2Baba's Ayurveda drug #RamdevCoronaCure  Uniqueness lies when none of the methods are approved by ICMR/ WHO.Both Ramdev &amp; Chawkidar truly deserve Templeton Prizes.""",['RamdevCoronaCure'],
2020-06-30 14:43:22,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/epDFWbpD9y""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 14:22:02,"b""Bharat Biotech develop's India's first Covid-19 vaccine candidate with ICMR-NIV, gets DCGI nod for human trials | India News - Times of India https://t.co/2ujSeT6v3m""",[],
2020-06-30 13:36:53,b'India makes a breakthrough against Covid-19:  1. Indigenous Covid-19 vaccine Covaxin gets DCGI approval.  2. It is developed by Bharat Biotech in association with ICMR.  3. The vaccine haa entered phase 1 of human trials and is expected to be a global contender.',[],
2020-06-30 13:21:39,"b'Drug controller general of India has permitted human clinical trials of #Covaxin, the country\xe2\x80\x99s first #vaccine candidate for Covid 19 #Hyderabad based vaccine maker, #Bharat_Biotech has developed the product in collaboration with #ICMR and the #NIV. The trails start from July 1'","['Covaxin', 'vaccine', 'Hyderabad', 'Bharat_Biotech', 'ICMR', 'NIV']",
2020-06-30 13:13:17,b'Alopathy lobby is so strong in India! - Not only controlling #ICMR  #Ayushministry and ensuring that effective Indian Ayurvedic Medicines are not used to treat #Covid_19 patients!!!',"['ICMR', 'Ayushministry', 'Covid_19']",
2020-06-30 13:12:43,b'Milestone #covid19 #COVIDvaccine #Bharatbiotech #ICMR #NIV #indiatalent https://t.co/tpatW7cDeW',"['covid19', 'COVIDvaccine', 'Bharatbiotech', 'ICMR', 'NIV', 'indiatalent']",
2020-06-30 12:47:26,b'Recovery rate of COVID-19 patients in India nearing 60 per cent #ICMR #CoronavirusinIndia #Coronaviruspositivecases #UnionHealthMinistry https://t.co/6csX3YGJ91',"['ICMR', 'CoronavirusinIndia', 'Coronaviruspositivecases', 'UnionHealthMinistry']",
2020-06-30 12:45:41,"b""@keerthanadhoni @rameshlaus having this doubt for a long time, as per ICMR, if a covid-19 patient doesn't showing any symptoms for more than 10 days, then he/she will permitted to discharged from the hospital""",[],
2020-06-30 12:30:21,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/Fk5ad39TFu""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']","Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='04670fd6040982ca', url='https://api.twitter.com/1.1/geo/id/04670fd6040982ca.json', place_type='city', name='Robertson Pet', full_name='Robertson Pet, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[78.086688, 12.762636], [78.472524, 12.762636], [78.472524, 13.081741], [78.086688, 13.081741]]]), attributes={})"
2020-06-30 12:22:42,"b'A potential COVID-19 vaccine named #COVAXIN,developed by Hyderabad-based Bharat Biotech, in association with ICMR has been given DCGI approval for Phase I and II human clinical trials that are scheduled to start across the country in July. #HopingForTheBest \xf0\x9f\xa4\x9e\xf0\x9f\xa4\x9e\xf0\x9f\xa4\x9e https://t.co/y260OxBDOg'","['COVAXIN', 'HopingForTheBest']",
2020-06-30 12:18:56,"b""@knowledgeofsci2 @ICMRDELHI @DBTIndia @icmr_niv India's first #COVID__19 vaccine #COVAXIN get approval for human trials.  https://t.co/fPRUgWUiSp""","['COVID__19', 'COVAXIN']",
2020-06-30 12:17:27,"b""@baraju_SuperHit @BharatBiotech @ICMRDELHI @DBTIndia @icmr_niv India's first #COVID__19 vaccine #COVAXIN get approval for human trials.  https://t.co/fPRUgWUiSp""","['COVID__19', 'COVAXIN']",
2020-06-30 12:16:29,"b""India's First Covid-19 vaccines Found*  https://t.co/uX0qekRmWM  #COVID19 #COVAXIN #BharatBiotech #Collaboration #IndiaFightsCorona #makeinidia #ICMR #ICMRFIGHTSCOVID19 #coronavirus @ICMRDELHI @DBTIndia @icmr_niv #PMModi #VaccineTrials https://t.co/4nK1EKtOoD""","['COVID19', 'COVAXIN', 'BharatBiotech', 'Collaboration', 'IndiaFightsCorona', 'makeinidia', 'ICMR', 'ICMRFIGHTSCOVID19', 'coronavirus', 'PMModi', 'VaccineTrials']",
2020-06-30 12:10:20,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/aU0FgkRNmU https://t.co/RgYGcaXTwQ""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 11:46:30,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/tltBEmbDQg""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 11:42:28,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  @ICMRDELHI    @DBTIndia   @icmr_niv  #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/7fuoQkdLtG""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 11:40:26,"b'The ICMR bulletin on targeted hydroxychloroquine prophylaxis for #Covid19: Need to interpret with caution by  ""Migita D\xe2\x80\x99Cruz"" https://t.co/iRysZfoH9q  @amarjesani @HEaLInsti_FMES @sanjaynagral @AnantBhan @olltalk @Supriya_S5 @RamanathanMala'",['Covid19'],
2020-06-30 11:40:10,b'He should have recommended a lockdown on 3rd March when the SARI database of patients ICMR was monitoring showed presence of Covid-19 positive patients.  Instead the warning was ignored for another 3 weeks allowing the virus to spread unchecked. https://t.co/ZwqBhF9GK2',[],
2020-06-30 11:39:03,"b"".@BharatBiotech's COVID-19 vaccine \xe2\x80\x98Covaxin\xe2\x80\x99 has received approval from the Drug Controller General of India for phase I and II clinical trials commencing in July. #COVAXIN  @icmr_niv  @ICMRDELHI https://t.co/vu84cQPNoD""",['COVAXIN'],
2020-06-30 11:37:28,"b'The #ICMR had in March recommended anti-malarial drug  HCQ in with the azithromycin for COVID-19 patients with severe symptoms. The recommendation was criticised by medical health experts for its potentially dangerous side-effects. On June 13, ICMR revised its guidelines . 3-/4'",['ICMR'],
2020-06-30 11:36:40,"b'According to the ICMR, a cumulative total of 86,08,654 samples have been tested up to June 29 with 2,10,292 samples tested on Monday. https://t.co/tEFn3uZSpa'",[],
2020-06-30 11:33:07,"b'#coronavirusindia A potential Covid-19 vaccine, #Covaxin, developed in collaboration with the ICMR and the National Institute of Virology, will be clinically tested across the country from next month. #CoronaVirus #Covid19 #pandemic #InfectiousDisease #CoronaVirusUpdate #vaccine'","['coronavirusindia', 'Covaxin', 'CoronaVirus', 'Covid19', 'pandemic', 'InfectiousDisease', 'CoronaVirusUpdate', 'vaccine']",
2020-06-30 11:24:53,"b""India's first COVID-19 vaccine COVAXIN jointly developed by ICMR Delhi, NIV Pune, Bharat Biotech gets approval for human trials. https://t.co/tZAZo0ijq8 https://t.co/N4e9YK8zE3""",[],
2020-06-30 11:23:37,"b'The National Botanical Research Institute ,Lucknow, has established an Advanced Virology Lab with Biosafety Level 3. for testing COVID-19.  The facility has been developed based on the guidelines of the ICMR , World Health Organisation &amp; Min of Health and Family Welfare. https://t.co/YTnUu72ui5'",[],
2020-06-30 11:22:38,"b'@DG_NTA  ICMR which is also conducted by NTA has been postpined due to covid 19 emergency.  We demand equality, when every exam is getting postponed then why are Neet and jee aspirants being mentally disturbed \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa #PostponeneetJee  #HealthOverNEETjee  #WakeupHRDpostponeNEETjee'","['PostponeneetJee', 'HealthOverNEETjee', 'WakeupHRDpostponeNEETjee']",
2020-06-30 11:22:08,"b'@PMOIndia @narendramodi ICMR which is also conducted by NTA has been postpined due to covid 19 emergency.  We demand equality, when every exam is getting postponed then why are Neet and jee aspirants being mentally disturbed \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa #PostponeneetJee  #HealthOverNEETjee  #WakeupHRDpostponeNEETjee'","['PostponeneetJee', 'HealthOverNEETjee', 'WakeupHRDpostponeNEETjee']",
2020-06-30 11:18:01,"b'@DrRPNishank ICMR which is also conducted by NTA has been postpined due to covid 19 emergency.  We demand equality, when every exam is getting postponed then why are Neet and jee aspirants being mentally disturbed \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa #PostponeneetJee  #HealthOverNEETjee  #WakeupHRDpostponeNEETjee'","['PostponeneetJee', 'HealthOverNEETjee', 'WakeupHRDpostponeNEETjee']",
2020-06-30 11:12:26,"b'Indian vaccine manufacturer Bharat Biotech has announced obtaining approvals of Drug Controller General\xc2\xa0of India to initiate clinical trials for\xc2\xa0vaccine of Covid-19.  It is developed in collaboration with\xc2\xa0National Institute of Virology, ICMR. First Bharatiya vaccine for Corona.'",[],
2020-06-30 11:00:01,"b'Dr Raman R. Gangakhedkar, head of epidemiology &amp; communicable diseases at ICMR, retires today.\xc2\xa0  Watch his interview with @jomalhotra, where he argued why the lockdown has helped contain the spread of Covid-19 in India.  #ThePrintUninterrupted  https://t.co/IwaRnWYAxo'",['ThePrintUninterrupted'],
2020-06-30 10:57:49,"b""ICMR says study on 'plasma therapy' for COVID-19 treatment still underway.  @ICMRDELHI #ICMR #PlasmaTherapy @MoHFW_INDIA #PLACIDTrial #BharatBiotech #COVAXIN  https://t.co/rgni9WhDON""","['ICMR', 'PlasmaTherapy', 'PLACIDTrial', 'BharatBiotech', 'COVAXIN']",
2020-06-30 10:48:36,"b""\xf0\x9f\x98\xb1\xf0\x9f\x98\xad\xf0\x9f\x98\xa9ICMR distances itself from study claiming India's COVID-19 peak in mid-November https://t.co/jMemLfjAdk""",[],
2020-06-30 10:44:32,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/bJfERex6zE https://t.co/M4brzkJsVU""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 10:34:37,"b""INDIA'S FIRST COVID19 VACCINE GETS APPROVAL FOR HUMAN TRAILS  The country's 'first' indigenous COVID-19 vaccine COVAXIN, developed by Bharat Biotech in collaboration with ICMR and NIV, has got the nod for human\xe2\x80\xa6 https://t.co/EGalbjA8SU""",[],"Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='404494447ad0eb09', url='https://api.twitter.com/1.1/geo/id/404494447ad0eb09.json', place_type='city', name='Bhubaneshwar', full_name='Bhubaneshwar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[85.624118, 20.064307], [86.082706, 20.064307], [86.082706, 20.43391], [85.624118, 20.43391]]]), attributes={})"
2020-06-30 10:32:06,"b'Another Good News today. India will start 1st time COVID-19 vaccine trial. Proud to be an Indian. Approved by ICMR. It is trial only.  Thanks to all doctors, Scientists. \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f  Source: DD NEWS @ICMRDELHI @narendramodi @ICAICMA @CMAPappan @iamsanketpandit @tanmay_bhaumik https://t.co/l5U42095g3'",[],
2020-06-30 10:14:05,"b""Drug Controller General of India gives approval for human clinical trials of #COVAXIN, India's 1st indigenous #Covid_19 vaccine.  The vaccine has been developed by Hyderabad-based @BharatBiotech, in association with @ICMRDELHI and @icmr_niv Pune.   #COVAXIN  #IndiaFightsCorona https://t.co/BHnCaf4FxU""","['COVAXIN', 'Covid_19', 'COVAXIN', 'IndiaFightsCorona']","Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='2a3a6daaec3b0848', url='https://api.twitter.com/1.1/geo/id/2a3a6daaec3b0848.json', place_type='city', name='Sholinganallur', full_name='Sholinganallur, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[80.056161, 12.850328], [80.268192, 12.850328], [80.268192, 13.028593], [80.056161, 13.028593]]]), attributes={})"
2020-06-30 10:05:17,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials. @BharatBiotech   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/QCHm1ZN63k""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 10:03:01,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials. #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/Ianx5Sn2Oq""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 09:58:29,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials. @ChouhanShivraj @SGBJP @sambitswaraj @narendramodi @yogrishiramdev  @ICMRDELHI  @DBTIndia @icmr_niv  #BharatBiotech #COVAXIN  #""","['BharatBiotech', 'COVAXIN']",
2020-06-30 09:58:03,"b'Indian vaccine manufacturer Bharat Biotech has announced obtaining approvals of Drug Controller General\xc2\xa0of India to initiate clinical trials for\xc2\xa0vaccine of Covid-19.  It is developed in collaboration with\xc2\xa0National Institute of Virology, ICMR. First Bharatiya vaccine for Corona.'",[],
2020-06-30 09:55:15,b'@BharatBiotech @ICMRDELHI @DBTIndia @icmr_niv Many congratulations to Bharat Biotech dog developing Covid-19 vaccine. Wish n pray 4 successful human trials',[],
2020-06-30 09:50:41,"b""DCGI has permitted human clinical trials of 'Covaxin', the country's first vaccine candidate for COVID-19 . (Bharat biotech, Hyd collaborated with Indian council of medical research-ICMR).""",[],
2020-06-30 09:49:08,"b'#NBRI has established an \xe2\x80\x9cAdvanced Virology Lab\xe2\x80\x9d for testing COVID-19. The facility has been developed based on the guidelines of the Indian Council Medical Research (#ICMR), #WHO, and the Ministry of Health and Family Welfare.  https://t.co/HOp7APrimi https://t.co/tt75jRWy2v'","['NBRI', 'ICMR', 'WHO']",
2020-06-30 09:43:30,"b""India's first COVID-19 vaccine candidate, COVAXIN, is set for human trials. @DDNewslive  It is developed by @BharatBiotech @ICMRDELHI and @icmr_niv. #Congratulations  #CoronaVaccine #COVID  TAKE A LOOK AT THE DETAILS: https://t.co/OfBDacr9Fj""","['Congratulations', 'CoronaVaccine', 'COVID']",
2020-06-30 09:35:00,"b""Breaking! India's first coronavirus vaccine candidate approved for human trials; details inside  https://t.co/6hAKFdBS5L""",[],
2020-06-30 09:26:39,"b'India\xe2\x80\x99s first COVID-19 vaccine candidate COVAXIN gets DCGI approval. Developed by Bharat Biotech, in collaboration with the Indian Council of Medical Research (ICMR) and the National Institute of Virology. https://t.co/lOgeLADrdX'",[],
2020-06-30 09:19:31,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 09:10:44,"b'Bharat Biotech has announced development of COVAXIN\xe2\x84\xa2,  India\xe2\x80\x99s 1st  vaccine candidate for COVID-19, in collaboration with the Indian Council of Medical Research (ICMR) - National Institute of Virology (NIV) - via @WIONews  #PositiveVibes #GoodNews #tuesdayvibes https://t.co/j7GjgTSP7q'","['PositiveVibes', 'GoodNews', 'tuesdayvibes']",
2020-06-30 09:05:53,"b""#National  The country's 'first' indigenous Covid-19 vaccine COVAXIN, developed by city-based Bharat Biotech in collaboration with ICMR and NIV, has got the nod for human clinical trials from the Drug Controller General of India, the company said on Monday https://t.co/oJ4t8cwvrO""",['National'],
2020-06-30 09:02:47,"b'Indian vaccine manufacturer Bharat Biotech has announced obtaining approvals of Drug Controller General\xc2\xa0of India to initiate clinical trials for\xc2\xa0vaccine of Covid-19.  It is developed in collaboration with\xc2\xa0National Institute of Virology, ICMR. First Bharatiya vaccine for Corona.'",[],
2020-06-30 09:01:48,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  #BharatBiotech #COVAXIN #covid19 #Collaboration #Vaccineswork #Indiafightscorona #Covid19pandemic #makeinindia #ICMR #Coronavirusvaccine #Research #Coronavirus https://t.co/rQkN3j6xjo""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Vaccineswork', 'Indiafightscorona', 'Covid19pandemic', 'makeinindia', 'ICMR', 'Coronavirusvaccine', 'Research', 'Coronavirus']",
2020-06-30 08:56:00,"b""COVAXIN, India's first COVID-19 Vaccine. Hyderabad-based Bharat Biotech have found the way out to fight Covid. The company says it has successfully developed COVAXIN for COVID-19, in collaboration with  ICMR https://t.co/P5gdaIqkOB #covaxin #coviddrug #covidcure https://t.co/qZgU2tlusS""","['covaxin', 'coviddrug', 'covidcure']",
2020-06-30 08:43:03,"b""Are you still self-isolating and taking precautions? If you are, then you already know that government data doesn't tell the whole story. @thewire_in https://t.co/KnbqyQvFBN""",[],
2020-06-30 08:41:18,"b""#GOA365 SHORTS Hyderabad based Bharat Biotech's covid-19 vaccine candidate COVAXIN gets approval from DCGI to conduct phase 1 and phase 2 human trials. Vaccine developed in collaboration with the ICMR and National Institute of Virology. https://t.co/FciLmSdwrR""",['GOA365'],
2020-06-30 08:37:40,"b""@aajtak @chitraaum COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/3y7DxtsTHW""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 08:35:27,"b""@sakshijoshii COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/3y7DxtsTHW""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 08:34:58,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/X6lBWyzLkB""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 08:31:35,"b""With malice towards none  India develops it's first indigenous COVID-19 vaccine Covaxin  Covaxin developed at Bharat Biotech BSL3 plant in collaboration with ICMR &amp; NIV pune  Covaxin approved by DGCI for human trial  Pre clinical data suggests vac safe for human trial  Vox populi""",[],"Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='7929cea6bd5b32bd', url='https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', place_type='city', name='Mumbai', full_name='Mumbai, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]), attributes={})"
2020-06-30 08:19:30,"b""@BharatBiotech @ICMRDELHI @DBTIndia @icmr_niv inshah'Allah this vaccine will be very helpful for curing patients of Covid-19 very fast. Please Allah make it effective \xf0\x9f\xa4\xb2. And please put an end to spread of corona virus \xf0\x9f\xa4\xb2.  *Aameen*""",[],
2020-06-30 08:09:29,"b'The country\xe2\x80\x99s \xe2\x80\x98first\xe2\x80\x99 indigenous COVID-19 vaccine COVAXIN, developed by city-based Bharat Biotech in collaboration with ICMR #COVAXIN https://t.co/ULt1zJX37i'",['COVAXIN'],
