Time,Tweets,All_hashtags,Place
2020-07-01 08:34:17,"b'I even previously read up that remdesivir and hydroxychloroquine were the main two antiviral medications that were somewhat effective against COVID-19, but hydroxy was pushed because it was the cheaper alternative. Everything is about money:/ https://t.co/38UZXc1Tr0'",[],
2020-07-01 08:08:19,b'The Media Sabotage of Hydroxychloroquine Use for COVID-19: Doctors Worldwide Protest the Disaster - Global Research \xe2\x81\xa6@PresidencyZA\xe2\x81\xa9 \xe2\x81\xa6@CyrilRamaphosa\xe2\x81\xa9 \xe2\x81\xa6@GovernmentZA\xe2\x81\xa9 \xe2\x81\xa6@DrZweliMkhize\xe2\x81\xa9 please consider early treatment. https://t.co/deC5kyjAtd',[],
2020-07-01 08:06:16,"b""ICYMI: after sending over 129,000 Americans to their deaths and promoting hydroxychloroquine and Clorox injections, Donald Trump takes three months' global stock of a promising COVID-19 treatment, because the last thing he'd do is sell it to other countries at a ridiculous profit https://t.co/PtNz9IWwFh""",[],
2020-07-01 07:59:37,"b'""The drastic failure to report honestly on HCQ goes far beyond incompetence:  it is abetting the unspeakable forces who do not want people to be reliably cured during this pandemic until they can realize pandemic-level profits."" https://t.co/Zsv2pTlb2d'",[],
2020-07-01 07:58:50,"b""US buys up world stock of key Covid-19 drug remdesivir https://t.co/T4gzh2LvpS   Seriously. They're doing it again. Shoveling tax payers money to their buddies. \xf0\x9f\x98\x91  Hydroxychloroquine was useless for Covid but put people with Lupus and other diseases in difficulty instead.""",[],
2020-07-01 07:55:27,b'Global COVID-19 prevention trial of hydroxychloroquine to resume - Reuters https://t.co/7lAHuXzGCt',[],
2020-07-01 07:55:17,"b'@SecAzar Does this surprise anyone? What about the rest of the world? It\xe2\x80\x99s not all about the USA, trumps miraculous hydroxychloroquine that would cure covid 19 how did that biggest game changer in the history of medicine go \xf0\x9f\x98\x82'",[],
2020-07-01 07:53:13,"b'#hydroxychroloquine works: Data from #Bihar, India shown the drug to be effective in 60 #COVID\xe3\x83\xbc19 positive pts &amp; 350 suspect cases. Bihar to distribute 2.5 million #HCQ tabs to millions of frontliners, police &amp; paramedics. https://t.co/CjSS4Zynuo  https://t.co/J7toVWjLAW https://t.co/mxy374eJOR'","['hydroxychroloquine', 'Bihar', 'COVIDー19', 'HCQ']",
2020-07-01 07:47:07,"b'Well...they bought a whole lot of hydroxychloroquine &amp; that didn\'t go very well.  The stock price of Gilead will be interesting to look at.  Greed &amp; the folks who enable it. \xf0\x9f\x98\x90  ""US buys almost the entire global stock of potential COVID-19 treatment drug""  https://t.co/ldNTCUqC4n'",[],
2020-07-01 07:43:38,b'The Media Sabotage of Hydroxychloroquine Use for COVID-19: Doctors Worldwide Protest the Disaster https://t.co/XT96gZjaDA via @grtvnews',[],
2020-07-01 07:41:55,b'How a False Hydroxychloroquine Narrative Was Created. \xe2\x80\x9cDangerous\xe2\x80\x9d When Used for Covid-19 https://t.co/II9neJ3Qd0 via @grtvnews',[],
2020-07-01 07:31:49,"b""@LauraLynnTT @YouTube Today's article shows how doctors are rebelling against media suppression of hydroxychloroquine:   https://t.co/V22PBBawuS""",[],
2020-07-01 07:30:55,"b""@OceanadeSilva @coreluminous @lightacandleOTM @AndyMatthews_PA Today's article shows how doctors are rebelling against media suppression of hydroxychloroquine:   https://t.co/V22PBBawuS""",[],
2020-07-01 07:29:21,"b""@populistmorons @DonaldQuadratic @Newsbreak_Lotus @SABCNews @Lotusfm @sangxa Today's article shows how doctors are rebelling against media suppression of hydroxychloroquine:   https://t.co/V22PBBawuS""",[],
2020-07-01 07:22:57,b'Selected Articles: The Media Sabotage of Hydroxychloroquine Use for COVID-19 https://t.co/SC6YExIIEE https://t.co/XqRmsea0Uq',[],
2020-07-01 07:22:25,"b""@LukeMor19529310 @morganloewcbs5 @jeremyduda Today's article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS""",[],
2020-07-01 07:20:55,b'@purestar777 @merchant47 @LaurenBolton3 @ready_pen @SecPompeo @realDonaldTrump @weRascending @ladyhaw10093904 Exactly right. This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:18:09,b'@bonacci_mike @FancyBitch_Here This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:17:20,b'@Sherrilynn1520O @KintaruFusion @tardis320 @cm_merlin @realDonaldTrump @TheDemocrats @SenateDems @JoeBiden This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:17:00,b'@Garyturnpikekid @dockaurG @IngrahamAngle @JustinTrudeau @fordnation This new article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:15:56,b'The Media Sabotage of #Hydroxychloroquine Use for COVID-19: Doctors Worldwide Protest the Disaster -  https://t.co/LDN0pAcd7Y',['Hydroxychloroquine'],
2020-07-01 07:14:42,"b""@JayTWeinstein @realDonaldTrump @TheJusticeDept Today's article shows how doctors are rebelling against the media/Big Pharma suppression of hydroxychloroquine:   https://t.co/V22PBBawuS""",[],
2020-07-01 07:13:28,"b""@TheSolariReport Today's new article shows how doctors are rebelling against the media suppression of hydroxychloroquine:   https://t.co/V22PBBawuS""",[],
2020-07-01 07:12:30,b'global #COVID19 prevention trial of #hydroxychloroquine to resume https://t.co/IAelljDxLa #FEhealth via @febdonline',"['COVID19', 'hydroxychloroquine', 'FEhealth']",
2020-07-01 07:11:18,b'@BoDean09562751 @zev_dr Criminal is right. This article shows how doctors are rebelling against the media suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:10:42,b'@CuddleTalk Exactly right. This article shows how doctors are rebelling against the media suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:10:00,"b'#Covid19 Hydroxychloroquine and azithromycin, meanwhile, can have serious side effects in patients with cardiovascular issues, which are widespread in Latin America. https://t.co/btN4A4Tneq'",['Covid19'],
2020-07-01 07:09:47,b'Lethal doses of Hydroxychloroquine given to patients to derail clinical trials and to discredit the cheap and effective Hydroxychloroquine.   https://t.co/LRiMmbmbqc',[],"Place(_api=<tweepy.api.API object at 0x7f1e8e41e6d8>, id='5c5527129aecd398', url='https://api.twitter.com/1.1/geo/id/5c5527129aecd398.json', place_type='city', name='Londonderry', full_name='Londonderry, Northern Ireland', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e41e6d8>, type='Polygon', coordinates=[[[-7.3595434, 54.9697857], [-7.2663468, 54.9697857], [-7.2663468, 55.0425905], [-7.3595434, 55.0425905]]]), attributes={})"
2020-07-01 07:08:27,b'@DeanParise @buygoodbonds @Jmurder_ @CP24 @richardursomd This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:08:02,b'@CGH54 This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:05:47,b'Global COVID-19 prevention trial of hydroxychloroquine to resume #jakpost https://t.co/KqW1i26O9P',['jakpost'],
2020-07-01 07:05:34,b'@watchingeye @GRTVnews This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:04:42,b'@Ian56789 This article shows how doctors are rebelling against the media propaganda suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:01:52,b'@PositivelyJoan This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:01:28,b'@junktex @GRTVnews This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 07:00:37,b'@JudioEspiritual @GRTVnews This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 06:59:54,b'@AmirKassam1 @GRTVnews This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 06:59:40,b'@kamelionus @GRTVnews This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 06:59:25,b'@JimMeeks13 @GRTVnews This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 06:58:03,b'@HarvardBaldrige @GRTVnews This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 06:57:46,b'@kristenhinkson This article shows how doctors are rebelling against the suppression of hydroxychloroquine:   https://t.co/V22PBBawuS',[],
2020-07-01 06:56:23,b'@MaTaliano @GRTVnews This one shows how doctors are rebelling:   https://t.co/V22PBBawuS',[],
2020-07-01 06:56:08,b'@NydiaCabrera4 @GRTVnews This one shows how doctors are rebelling:   https://t.co/V22PBBawuS',[],
2020-07-01 06:55:17,b'@KathleenJorge20 @GRTVnews This one shows how doctors are rebelling:   https://t.co/V22PBBawuS',[],
2020-07-01 06:54:18,b'@silverbird458 This one shows how doctors are rebelling:   https://t.co/V22PBBawuS',[],
2020-07-01 06:53:47,b'The Media Sabotage of Hydroxychloroquine Use for COVID-19: Doctors Worldwide Protest the Disaster https://t.co/njELN0wLDm prin @grtvnews',[],
2020-07-01 06:53:41,"b""@wllwr This one shows how doctors are rebelling: Here's a new one today:  https://t.co/V22PBBawuS""",[],
2020-07-01 06:52:55,"b""@ChloeMS @CRG_CRM This one shows how doctors are rebelling: Here's a new one today:  https://t.co/V22PBBawuS""",[],
2020-07-01 06:52:14,"b""@johncardillo Results show a correlation between the $ amount received from Gilead and a doctor's public opposition to the use of #hydroxychloroquine in France.  'Influence of conflicts of interest on public positions in the COVID-19 era, the case of Gilead Sciences.' https://t.co/pIKklmZqy1""",['hydroxychloroquine'],
2020-07-01 06:51:05,"b""@IamChosen777 This one shows how doctors are rebelling: Here's a new one today:  https://t.co/V22PBBawuS""",[],
2020-07-01 06:50:24,"b""@AgeofAutism This one shows how doctors are rebelling: Here's a new one today:  https://t.co/V22PBBawuS""",[],
2020-07-01 06:49:37,"b""@grhluna24 Here's a new one today:  https://t.co/V22PBBawuS""",[],
2020-07-01 06:49:05,"b""@susan_welch7 Here's a new one today:  https://t.co/V22PBBawuS""",[],
2020-07-01 06:49:01,"b""@SofiaVergara, can you say, 'Hydroxychloroquine and zinc with either azithromycin or doxycycline for treatment of COVID-19 in outpatient setting'?""",[],
2020-07-01 06:48:39,"b""@NancyFe28442406 Here's a new one today:  https://t.co/V22PBBawuS""",[],
2020-07-01 06:48:21,"b""@UnknownLone Here's a new one today:  https://t.co/V22PBBawuS""",[],
2020-07-01 06:46:34,b'HCQ Trial to Resume   A global trial designed to test whether the anti-malaria drugs #hydroxychloroquine #HCQ and #chloroquine can prevent infection with #COVID-19 is to restart after being approved by British regulators.  https://t.co/VkoHtwgLM5 via @medscape',"['hydroxychloroquine', 'HCQ', 'chloroquine', 'COVID']",
2020-07-01 06:46:02,"b'@SayNoToCrazy ""Fox News hosts go mum on the covid-19 drug they spent weeks promoting"" https://t.co/4xRgIkWMWE https://t.co/2HPRkvJFgS'",[],
2020-07-01 06:43:02,b'@BBCFergusWalsh How about covering this one?  https://t.co/V22PBBawuS',[],
2020-07-01 06:41:49,"b""@TIME Here's the other cheap, effective way -- but suppressed: https://t.co/V22PBBawuS""",[],
2020-07-01 06:35:34,b'@TomiLahren YOOOOU are so correct!!  Covid-19 Virus = Hydroxychloroquine https://t.co/IHksVGK8BH',[],
2020-07-01 06:34:58,"b""Talking about 'bigger picture', wouldn't it be the duty of the journalists at Philstar to research the issue that there are at least TWO medications that can stop COVID-19 in its track if treated at onset of symptoms?  1 - hydroxychloroquine+Z-pack+Zn 2 - ivermectine+doxycycline https://t.co/iflKOrXLTE""",[],
2020-07-01 06:34:35,"b'@Neutron2261 @Jaimi36821534 @JeffMcdonakd @qanon_obiwan @GOP I mean, yes, HCQ has had millions of positive results in many different countries https://t.co/BM4N2ezUYt'",[],
2020-07-01 06:25:57,b'@DJSiri @GRTVnews A highly referenced formal essay today:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS',[],
2020-07-01 06:25:10,"b""@NydiaCabrera4 @GRTVnews Here's a new article today:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS""",[],
2020-07-01 06:25:01,b'@sosonis @sofiagk Trump agrees with you. Science doesn\xe2\x80\x99t https://t.co/UOxWNtbUcH',[],
2020-07-01 06:24:57,"b""@Patrick32819774 @GRTVnews Here's a new article today:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS""",[],
2020-07-01 06:24:14,"b""@zaibatsu @NateSilver538 I'm afraid this is incorrect. Here's a new article today:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS""",[],
2020-07-01 06:22:20,"b""@waikikigigi @GRTVnews Gisele: Here's a new article today:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS""",[],
2020-07-01 06:21:21,"b""@ZenCormorant @GRTVnews Here's a new article today:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS""",[],
2020-07-01 06:20:54,"b""@YemenNewsToday @GRTVnews Here's a new article today:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS""",[],
2020-07-01 06:19:33,"b""@OccuWorld Here's a new article today:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS""",[],
2020-07-01 06:18:48,b'How a False Hydroxychloroquine Narrative Was Created. \xe2\x80\x9cDangerous\xe2\x80\x9d When Used for Covid-19 https://t.co/KeLlAfdjZJ via @grtvnews',[],
2020-07-01 06:18:45,"b""@oaklogman @GRTVnews Here's a new article from today:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS""",[],
2020-07-01 06:18:09,"b""@IamChosen777 Here's another article:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS""",[],
2020-07-01 06:17:47,"b'Outcomes of 3,737 COVID-19 patients treated with hydroxychloroquine/azithromycin and other regimens in Marseille, France: A retrospective analysis - ScienceDirect https://t.co/5pTTZKFmEe'",[],
2020-07-01 06:17:23,"b""@HAtsomautsy Here's another article:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS""",[],
2020-07-01 06:16:35,"b""@9NewsAUS @GregHuntMP https://t.co/rvumXrOh7m Hydroxychloroquine isn't the answer either.""",[],
2020-07-01 06:16:25,"b""@soelindgreen @GRTVnews Here's another:  Frontline doctors testify that hydroxychloroquine works \xe2\x80\x93 and protest its sabotage https://t.co/V22PBBawuS""",[],
2020-07-01 06:13:02,"b'""The hydroxychloroquine \xe2\x80\x9ccontroversy\xe2\x80\x9d shows clear signs of having been orchestrated by the immensely wealthy drug industry through its power over the \xe2\x80\x9ccaptured media,\xe2\x80\x9d govt. agencies, and reluctant journal editors. Frontline doctors protest its sabotage."" https://t.co/V22PBBawuS'",[],
2020-07-01 06:09:25,b'How a False Hydroxychloroquine Narrative Was Created. \xe2\x80\x9cDangerous\xe2\x80\x9d When Used for Covid-19 https://t.co/hPMdkK1Mlk via @grtvnews',[],
2020-07-01 05:23:20,b'@ForYoursel @CNN https://t.co/NQ3iGLStry  The British have figured this out and we will too. Attack the virus from immune response side. We have never cured a virus in our history.',[],
2020-07-01 05:17:35,"b""US buys up world stock of key Covid-19 drug remdesivir https://t.co/iDhiu6WLqc Fortunate, now they can focus on hydroxychloroquine which is tenth the price &amp; proven effective by 1000's of doctors.""",[],
2020-07-01 05:10:10,b'#Auspol  anyone know what happened with the 33 million doses of hydroxychloroquine Clive Palmer purchased on the cheap to fight COVID-19?  did he end up selling it to #ScottyFromMarketing for a profit?   Anyone?   https://t.co/beT2p5lkvy',"['Auspol', 'ScottyFromMarketing']",
2020-07-01 05:00:11,b'Global Covid-19 prevention trial of hydroxychloroquine to resume https://t.co/Tw6v8Zdyq0 #NewNormal https://t.co/FXv68N0FDc',['NewNormal'],
2020-07-01 05:00:00,b'Global COVID-19 prevention trial of hydroxychloroquine to resume https://t.co/U9xj9g9CLO https://t.co/5OEvylimKs',[],
2020-07-01 04:52:28,b'The Pandemic and Political imperatives: Rise and fall of treatment options  #COVID\xe3\x83\xbc19 #remdesivir #Favipivavir #dexamethasone #Hydroxychloroquine #COVAXIN #Coronil #Corona   https://t.co/sz5nXmeRFl',"['COVIDー19', 'remdesivir', 'Favipivavir', 'dexamethasone', 'Hydroxychloroquine', 'COVAXIN', 'Coronil', 'Corona']",
2020-07-01 04:52:21,"b""@BBCFergusWalsh It's time you interviewed @raoult_didier on his latest published paper treating over 3000 #COVID19 patients early Be part of the solution to prevent brain injury and deaths. https://t.co/4iKZXriYbV""",['COVID19'],
2020-07-01 04:48:42,b'@BBCFergusWalsh @MylreaPR @michael_zandi @adamwalkertv What a pity he even got to that stage when clear benefits in treating #COVID19  early have been shown https://t.co/4iKZXriYbV',['COVID19'],
2020-07-01 04:46:42,b'@BBCFergusWalsh Time media were part of the solution not part of the problem #covid   https://t.co/4iKZXriYbV',['covid'],
2020-07-01 04:45:38,"b'@SGTreport \xf0\x9f\x94\xb4\xf0\x9f\x91\x89 MARCH 17 - STILL REPORT  \xe2\x9e\xa1\xef\xb8\x8f A POSSIBLE CURE FOR #CORONAVIRUS - COVID-19  A Stanford University study indicated 91% cured with #hydroxychloroquine.  Low ZINC levels, where a supplement could be added, may have helped the other 10%.  https://t.co/tSPY7wxSEA  #COVID19 https://t.co/ZltRMUbI7w'","['CORONAVIRUS', 'hydroxychloroquine', 'COVID19']",
2020-07-01 04:39:56,b'Hydroxychloroquine Study to Resume to Test if it Prevents COVID-19 Infection . A global trial designed to test the hydroxychloroquine for the prevention of COVID-19 can is to resume $BIOC $ABT $LA $OPK $DGX $TMO $RHHBY $PKI $QTNT $REGN $AXDX #citi #covid https://t.co/MYJTUDq04W https://t.co/e4qel3Iid1',"['citi', 'covid']",
2020-07-01 04:37:32,"b""'Dr Cristiana Altino de Almeida, who is a specialist in nuclear medicine... is part of a movement of 1000s of Brazilian medical doctors who are now treating COVID-19 patients at the early stage of the disease, with hydroxychloroquine, azithromycin, zinc https://t.co/OXexeZBabQ""",[],
2020-07-01 04:25:27,"b'@PeterHorby Please can you clarify why the test has been re-started, after you mentioned at the Downing Street briefing on 16th June that there was no evidence that it worked?  https://t.co/ByIV2X4c8Y'",[],
2020-07-01 04:25:18,b'@FINALLEVEL For all the hydroxychloroquine questions. The French study was unraveled and journals retracted. New studies: https://t.co/qtuEBGbpL3',[],
2020-07-01 04:14:55,b'How a False Hydroxychloroquine Narrative Was Created. \xe2\x80\x9cDangerous\xe2\x80\x9d When Used for Covid-19 https://t.co/EVT7vcDPWu via @grtvnews',[],
2020-07-01 04:11:04,"b""@tweet4lfe @stephphilip8 @RudyGiuliani @DrZevZelenko \xf0\x9f\x92\xa5\xf0\x9f\x92\xa5What if I told you They knew how to reduce the COV-19 Death rate by over 90%? in Nursing Homes and didn't!!\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5  80 Patients and Staff Members Come Down with Coronavirus at Texas Nursing Home \xe2\x80\x93 Hydroxychloroquine Treatment Saves All But 1 Patient https://t.co/EY1OElVCyx""",[],
2020-07-01 04:07:27,"b'Global COVID-19 prevention trial of hydroxychloroquine to resume If T45Q said ""I Forbid the use of Hydrovchoroquine"" every #LeftOfLenin influencer would be touting this drug as the greatest treatment and calling for his 2nd impeachment.  #CancelNYT #MAGA  https://t.co/S4bNJZRoEB'","['LeftOfLenin', 'CancelNYT', 'MAGA']",
2020-07-01 04:06:26,"b'@M8Octopus8 @JPaulJones1 @KimStrassel @realDonaldTrump Based on its ongoing analysis of the EUA and emerging scientific data, the FDA determined that chloroquine and hydroxychloroquine are unlikely to be effective in treating COVID-19'",[],
2020-07-01 04:06:13,"b'@mysticfrogman @MusicManVA @FINALLEVEL He blocked me, but this is a load of evidence if anyone is curious. https://t.co/qtuEBGbpL3'",[],
2020-07-01 04:05:05,"b'@skyztr @MusicManVA @FINALLEVEL Music boy blocked me, but this is a good one to read :) https://t.co/qtuEBGbpL3'",[],
2020-07-01 04:02:06,b'Global COVID-19 prevention trial of hydroxychloroquine to resume - Reuters https://t.co/IgoSVd3At2',[],
2020-07-01 04:01:16,"b'@NBCNews @DrOz Just a few days ago Dr. OZ told us all on TV that the Combination of hydroxychloroquine Z pack(AZITHROMYOSIN) and zinc Works very well when administered early and in the right dosages he also said just taking zinc every day helps to PROTECT from cold,flu,or COVID-19 ! @POTUS. \xf0\x9f\x91\x8d'",[],
2020-07-01 04:00:33,b'@M8Octopus8 @JPaulJones1 @KimStrassel @realDonaldTrump Ummm not CNN but the FDA and CDC  https://t.co/ebtKooCkee  https://t.co/UsMj9F5xMJ  Sure great results.... if you want to die ....',[],
2020-07-01 03:55:27,"b""@MusicManVA @Chezstacey @FINALLEVEL Okay, I don't even know what to say to that. Is that the 30 person French study? This was 2 months later. It doesn't work as a preventative. https://t.co/41qW4ICQNC""",[],
2020-07-01 03:46:59,b'@thehill Global COVID-19 prevention trial of hydroxychloroquine to resume https://t.co/YZT4CAvVCi https://t.co/N5ds8Sdqfe',[],
2020-07-01 03:34:34,b'@sean82poet The epidemic could be solved this way:  https://t.co/V22PBBawuS',[],
2020-07-01 03:30:17,b'Global COVID-19 prevention trial of hydroxychloroquine to resume https://t.co/z73FNLraTL',[],
2020-07-01 03:28:24,b'Global COVID-19 prevention trial of hydroxychloroquine to resume @ExpHealthcare https://t.co/cPEtEEvFFj @hydrochoroquineforCOVID @covid19indiaorg',[],
2020-07-01 03:27:16,"b'Follow the BIG PHARMA money!  The $520/dose equates into an AVERAGE of $3,120 for treatment per person.  On a comparable contrast, the pharmaceutical drug Hydroxychloroquine + Zinc was given for about $20/total treatment  #QAnon #WWG1WGA  https://t.co/doJbYv8YxU'","['QAnon', 'WWG1WGA']","Place(_api=<tweepy.api.API object at 0x7f1e8e41e6d8>, id='bc3a38d3d5999b4b', url='https://api.twitter.com/1.1/geo/id/bc3a38d3d5999b4b.json', place_type='admin', name='Washington', full_name='Washington, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e41e6d8>, type='Polygon', coordinates=[[[-124.848975, 45.543542], [-116.915989, 45.543542], [-116.915989, 49.0025023], [-124.848975, 49.0025023]]]), attributes={})"
2020-07-01 03:15:11,b'WOW! [They] are trying to extend the lock down and prevent the cure. Fauci is a fraud.  Why is he still allowed to run his beak? Is it so the people can clearly see?  #WWG1WGA   https://t.co/H5bBJjVeLx',['WWG1WGA'],
2020-07-01 03:14:03,b'The MEDIA SABOTAGE of Hydroxychloroquine Use for COVID-19: Doctors Worldwide Protest the Disaster   https://t.co/jYIjXeMbqT via @grtvnews',[],
2020-07-01 03:05:38,b'The Media Sabotage of Hydroxychloroquine Use for COVID-19: Doctors Worldwide Protest the Disaster https://t.co/JLb2irOi8E via @grtvnews',[],
2020-07-01 02:45:34,b'Global COVID-19 prevention trial of hydroxychloroquine to resume - Reuters https://t.co/6EvVZHWrB4',[],
2020-07-01 02:40:53,"b'@cartersully Hydroxychloroquine, zinc and z pack. Zpack is Azithromycin for those of you who don\xe2\x80\x99t know.  We are being lied to.  https://t.co/cMbMmp0YIr'",[],
2020-07-01 02:34:44,"b'\xe2\x80\x9cGlobal COVID-19 prevention trial of hydroxychloroquine to resume\xe2\x80\x9d. HCQ hope is still alive. The UK trial &amp; Indian ICMR trials may provide answers. 1) Does HCQ prevent Covid-19 infections? 2) If infected, can it prevent severe illness or hospitalization? https://t.co/XoYKsXGWGP'",[],
2020-07-01 02:30:33,"b'@realDonaldTrump @senatemajldr sent out letters to Reps not to defend Trump, Beijing Joe wants Fauci who is working for China &amp; WHO still fear mongering to try to destroy our economy. USA raise in Covid-19 is due to border crossing issues, Hydroxychloroquine and BLM protests.'",[],
2020-07-01 02:24:28,"b'""Hydroxychloroquine could still prevent infections, and this needs to be determined in a randomised controlled trial,"" he [Professor Nicholas White] said in a statement. ""The question whether (it) can prevent COVID-19 or not remains as pertinent as ever."" https://t.co/vgJH345IqF'",[],
2020-07-01 02:12:44,"b'@LinaHidalgoTX https://t.co/zpjgRg0jl4 Your President suggested #hydroxychloroquine for Covid 19 treatment, you should give it a try.  It actually works!  You won\xe2\x80\x99t hear that from your Puppet Masters the WHO.  Their goal is to raise Covid death count.  #dexamethasone #Hydroxychloroquine'","['hydroxychloroquine', 'dexamethasone', 'Hydroxychloroquine']",
2020-07-01 02:11:22,b'How dare you take hydroxychloroquine to combat #Covid_19...  If a largely unproven and massively risky \xe2\x80\x9cvaccine\xe2\x80\x9d comes out for COVID_19 you better get it or you want grandma to die!!  #TrumpKnewAndDidNothing  \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f #AmericaIsStrongerWithBiden  \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f #Trump2020LandslideVictory',"['Covid_19', 'TrumpKnewAndDidNothing', 'AmericaIsStrongerWithBiden', 'Trump2020LandslideVictory']",
2020-07-01 02:04:52,"b'@KJThibault @mike07048742 @NancyGorrell2 @itsJeffTiedrich @realDonaldTrump Pretending to not understand and blaming the MSM is just silly. Trump\xe2\x80\x99s rattled non therapies off the top of his head and instead of admitting he was wrong, as usual, he continued the lie until he couldn\xe2\x80\x99t.  https://t.co/aRvfpomnX5'",[],
2020-07-01 01:49:48,b'MSM Sabotage of Hydroxychloroquine Use for COVID-19: Doctors Worldwide Protest the Disaster #COVID19  https://t.co/xVxAOhFsQz',['COVID19'],
2020-07-01 01:48:05,b'The Media Sabotage of Hydroxychloroquine Use for COVID-19: Doctors Worldwide Protest the Disaster - #Hydroxychloroquine  https://t.co/xVxAOhFsQz',['Hydroxychloroquine'],
2020-07-01 01:22:45,"b'How a False Hydroxychloroquine Narrative Was Created by big Israeli pharma. \xe2\x80\x9cDangerous\xe2\x80\x9d When Used for Covid-19 because it is a cheap, generic drug that anyone can copy and off patent https://t.co/kmqGGS9F7m'",[],
2020-07-01 01:19:55,"b'Dr. Vladimir Zelenko, @zev_dr, talks to Mayor @RudyGiuliani about the effectiveness of hydroxychloroquine, zinc, and azithromycin as an early treatment for COVID-19.  https://t.co/xqGmrzE87F'",[],
2020-07-01 01:15:08,"b'#Hidroxicloroquina #hydroxychloroquine #HCQ  Outcomes of 3,737 COVID-19 patients treated with hydroxychloroquine/azithromycin and other regimens in Marseille, France: A retrospective analysis - ScienceDirect https://t.co/kZ7mwbC5kz'","['Hidroxicloroquina', 'hydroxychloroquine', 'HCQ']",
2020-07-01 01:14:53,"b'Call for misinformation and health researchers: is anyone out there tracking social media narratives around COVID-19 and ""miracle cures"". And related, the politicisation of some unproven treatments, like hydroxychloroquine? I would love to speak to you! \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'",[],
2020-07-01 01:11:58,b'How a False Hydroxychloroquine Narrative Was Created. \xe2\x80\x9cDangerous\xe2\x80\x9d When Used for Covid-19 -  https://t.co/RviwkT8SAT',[],
2020-07-01 01:11:23,b'@TIME There is a cheap effective way to stop this pandemic.. it\xe2\x80\x99s been demonized and buried. https://t.co/w9Yd8yEHNy',[],
