Time,Tweets,All_hashtags,Place
6/30/2020 18:59,"b'The head of the Food and Drug Administration says vaccine developers will be expected to study COVID-19 shots in racial minorities, the elderly, pregnant women and those with other health conditions.'",[],
6/30/2020 18:59,"b'\xe2\x80\x98Experts and campaigners are alarmed both by the US unilateral action on remdesivir and the wider implications, for instance in the event of a vaccine becoming available.\xe2\x80\x99 https://t.co/19UrhsKBrY'",[],
6/30/2020 18:59,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/Flp1PTsE4W""",[],
6/30/2020 18:59,"b'\xe2\x80\x9cThe U.S. Covid-19 narrative is: The virus abates in the summer, comes back in the fall (apex likely not as severe) as we begin administering a recently discovered vaccine, and we\xe2\x80\x99re back to our lives before year-end. However, it appears\xe2\x80\xa6\xe2\x80\x9d\xe2\x80\x8a\xe2\x80\x94\xe2\x80\x8a@profgalloway https://t.co/ECg9X4zy1R'",[],
6/30/2020 18:59,b'Here\xe2\x80\x99s how we\xe2\x80\x99ll know when a COVID-19 vaccine is ready - National Geographic https://t.co/40Msaq8y6m',[],
6/30/2020 18:58,"b""Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021 https://t.co/Rv9MhGyqcf via @nypost""",[],
6/30/2020 18:58,"b'#AURPinAction: ""Auburn firm lands $143 million contract for COVID-19 vaccine packages"" https://t.co/86gyiWcoEu #ResearchParks #COVID19'","['AURPinAction', 'ResearchParks', 'COVID19']",
6/30/2020 18:58,b'Another glowing example that inevitably there will be a covid-19 vaccine but we will never be able to cure stupidity. https://t.co/gWxdg37BoQ',[],
6/30/2020 18:58,"b'The head of the Food and Drug Administration says vaccine developers will be expected to study COVID-19 shots in racial minorities, the elderly, pregnant women and those with other health conditions. https://t.co/WXTY5KfiHK'",[],
6/30/2020 18:57,b'Sign the petition to make sure that any #COVID19 vaccine developed with public money is made affordable to all #Coronavirus https://t.co/lIhDXeV51V',"['COVID19', 'Coronavirus']",
6/30/2020 18:57,b'@RanaAyyub What will happen if China makes the Covid-19 vaccine\xf0\x9f\x99\x8a',[],
6/30/2020 18:57,"b'Moderna Covid-19 vaccine generates immune response, early data show https://t.co/CUkl0gIVEa'",[],
6/30/2020 18:56,"b""Sen. Roy Blunt, R-Mo., says he's directed his staff to begin putting together a COVID-19 package that would ensure more testing, therapeutics and a vaccine, per @JenniferShutt""",[],
6/30/2020 18:55,"b'First COVID-19 vaccine candidate COVAXIN from India, gets DCGI approval for human trials https://t.co/b9yAOVXdzE'",[],
6/30/2020 18:55,"b'""We cannot  just develop a vaccine for COVID-19, call it \xe2\x80\x9cjob done\xe2\x80\x9d and rev the economic engines back into the red. We need to use the reboot to incentivize sustainable innovation and green investment.""  \xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f https://t.co/oLvYY5sR6t'",[],
6/30/2020 18:55,"b'""To match local demographics of Covid-19, Black / Latinx individuals need to comprise up to 40% of [150k] trial participants nationwide.""  So @MGHCAREResearch can\'t do this alone, even in Boston. We must also ensure *trials* are fairly distributed, too.  https://t.co/efS8cMVYm7'",[],
6/30/2020 18:55,"b'The world is desperately awaiting a COVID vaccine. If/when it happens, who should be the first to get it?   Read this ethical analysis in @ScienceMagazine to find out.   https://t.co/UAtYGIJtEF'",[],
6/30/2020 18:54,b'Here\xe2\x80\x99s how we\xe2\x80\x99ll know when a COVID-19 vaccine is ready - National Geographic https://t.co/uucfweOTpp',[],
6/30/2020 18:54,"b""More super news.  Even after vaccine becomes available we'll all have to wait our turn.   https://t.co/UyapWVI6bj""",[],
6/30/2020 18:54,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/Da2pvaMQ1P""",[],
6/30/2020 18:54,"b""@MassGovernor Don't open schools in the fall; there's too much risk of a spike! 40k new cases a day now in opened states! Buses, lunchrooms, halls + bathrooms are too tightly packed, w/no vaccine nor accurate testing.Give all families the choice of more remote learning! https://t.co/wK2Xz9REah""",[],
6/30/2020 18:54,"b'China moves forward with COVID-19 vaccine, approving it for use in military https://t.co/85GNGm3SVu'",[],
6/30/2020 18:53,"b'China moves forward with COVID-19 vaccine, approving it for use in military https://t.co/5UjIwAZmXj'",[],
6/30/2020 18:53,"b""Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021 - New York Post  https://t.co/RCqKAJIybI via @GoogleNews""",[],
6/30/2020 18:53,"b""Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021 https://t.co/7ByeCjukcW via @nypost""",[],
6/30/2020 18:53,"b""''Children appear to be less affected by #Covid_19 , a vaccine would protect them'.   What an absolute crock of shit. Stated like it is fucking FACT !!  #LabRats   https://t.co/Ask8Nrvdcs https://t.co/KpHfCrrcFa""","['Covid_19', 'LabRats']",
6/30/2020 18:53,"b""AnGes begins Japan's first COVID-19 vaccine clinical test on humans | The Japan Times https://t.co/30cEEOOyrb""",[],
6/30/2020 18:52,"b'.@RoyBlunt on next COVID-19 package: I\xe2\x80\x99ve already asked my appropriating subcommittee... to begin to put a package together that ensures that we have more testing, that we continue to work on therapeutics and we have the money we need to move forward with the vaccine.'",[],
6/30/2020 18:52,"b""New York Post : Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021. https://t.co/j6l8kH5OTi  via @GoogleNews""",[],
6/30/2020 18:52,b'Demand for flu vaccine soars as countries plan for second Covid-19 wave  https://t.co/NvwZxK7qnP',[],
6/30/2020 18:52,"b""The world has failed to find out vaccine for Covid 19 but in the midst of incursion by China, a good news came India has found out vaccine and it's experiment on humans will start in July and in case of success it will first be given to Corona Warriors. #\xe0\xa4\x9d\xe0\xa5\x82\xe0\xa4\xa0\xe0\xa4\xbe_\xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80""",['झूठा_मोदी'],
6/30/2020 18:51,"b""Inovio's COVID-19 vaccine candidate shows promise in small early-stage trial https://t.co/UHhTku6Jlr""",[],
6/30/2020 18:51,b'US buys up world stock of key Covid-19 drug: This incredibly selfish &amp; shortsighted act will have dire consequences for the nation if the E.U. is first to develop an effective vaccine against Covid-19  https://t.co/WqJVGSGfHa',[],
6/30/2020 18:51,"b'Dear leaders of the world. You haven\'t ""beaten"" COVID-19 unless you have produced a vaccine.  All you have done is make a stronger case for border controls and restrictions on free movement.'",[],
6/30/2020 18:51,"b'Novavax hires new manufacturing chief to take COVID-19, flu vaccine hopefuls across the finish line https://t.co/j5TjEkGJrH'",[],
6/30/2020 18:51,"b""Anthony Fauci: 'No guarantee' COVID-19 vaccine will be ready by early 2021 https://t.co/nqyFpbYtZH""",[],
6/30/2020 18:51,b'@mashable This can be the most crucial invention of humankind after Covid-19 vaccine',[],
6/30/2020 18:51,"b'Covid-19 vaccine might not get us the herd immunity if too many people refuse to get it, Fauci says - CNN https://t.co/L3WKAacEBx'",[],
6/30/2020 18:50,"b""#Coronavirus vaccine update: Bharat Biotech's starts clinical trials, #Chinesevaccine Sinovac wins military approval and more updates about COVID-19 | The Times of India https://t.co/2eG9iCB295 #coronavirus #CoronaVaccine #COVID19""","['Coronavirus', 'Chinesevaccine', 'coronavirus', 'CoronaVaccine', 'COVID19']",
6/30/2020 18:49,"b'Novavax hires new manufacturing chief to take COVID-19, flu vaccine hopefuls across the finish line https://t.co/a5503YP0uN'",[],
6/30/2020 18:49,"b'The top tier includes 12 million people referred to as \xe2\x80\x9ccritical health care and other workers,\xe2\x80\x9d with the first doses going to a subset of these people who are the \xe2\x80\x9chighest risk medical, national security, and other essential workers,\xe2\x80\x9d CDC explained.   https://t.co/ooCnE2HQt4'",[],
6/30/2020 18:49,b'#China and #WHO are beginning to test a #coronavirus #vaccine on about 17 members of its #military.   #covid19 #covid_19 #covid #c9 #health #publichealth #medicine #sars #pandemic #chemistry #biology #vaccine #china\xe2\x80\xa6 https://t.co/LpqDbh15ds',"['China', 'WHO', 'coronavirus', 'vaccine', 'military', 'covid19', 'covid_19', 'covid', 'c9', 'health', 'publichealth', 'medicine', 'sars', 'pandemic', 'chemistry', 'biology', 'vaccine', 'china']",
6/30/2020 18:49,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/jqCBXHUCI1 the man whose been wrong on every account at it again! According to Fauci we are all just flat out going to DIE!!! IDIOT!""",[],
6/30/2020 18:49,"b'Stressing Clean Energy Is Key for Covid-19 Response, Eventual Vaccine Supply Chain, Deputy... #economy #MarketScreener https://t.co/bL09zVTwLY https://t.co/XaxyIpD0GS'","['economy', 'MarketScreener']",
6/30/2020 18:48,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/qMHrNcZLck https://t.co/luf2iwM2dY""",[],
6/30/2020 18:48,"b""Fauci's out of fucks to give for people who don't protect themselves. A vaccine isn't going to bail anyone out.  New York Post : Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021. https://t.co/ix1DkUiUxL""",[],
6/30/2020 18:48,"b""Mask up! Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' #ncpol #ralpol  https://t.co/JAQ7UqxNAG""","['ncpol', 'ralpol']",
6/30/2020 18:48,"b'COVAXIN indias 1st indigenous COVID 19 vaccine,developed by Bharat Biotech successfully enters human trials #MadeInIndia https://t.co/iv5hePk5Yw'",['MadeInIndia'],
6/30/2020 18:48,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/GIzjMk1FCo""",[],
6/30/2020 18:47,b'Coronavirus: Testing on kids is a nervous next step on way to Covid-19 vaccine https://t.co/XN0VoDpL0P via @timesofindia',[],
6/30/2020 18:47,"b""There's A bigger pictures what he's saying is, if we don't listen &amp; at least  wear A mask when in Public the virus can't B stopped,  Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/uzLsakTEcv""",[],
6/30/2020 18:46,"b""Gaining new signatures every day. Amazon and Whole Foods are making record profits while it's employees risk their lives to come to work. Reinstate hazard pay until a cure or vaccine is found for Covid-19. #EssentialWorkers https://t.co/lVITxXI7iB""",['EssentialWorkers'],
6/30/2020 18:46,b'Anthony Fauci: \xe2\x80\x98No guarantee\xe2\x80\x99 coronavirus vaccine will be ready by early 2021 https://t.co/ZLsIxsz8Fn',[],
6/30/2020 18:46,"b'China moves forward with COVID-19 vaccine, approving it for use in military https://t.co/2MNhMg6WB2 by @BethMarieMole'",[],
6/30/2020 18:46,"b'China moves forward with COVID-19 vaccine, approving it for use in military https://t.co/bdjc5TRV5b by @BethMarieMole'",[],
6/30/2020 18:45,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/YPKZhzMMN0 #coronavirus""",['coronavirus'],
6/30/2020 18:45,b'Interesting read on a local company working to find a vaccine for Covid-19  https://t.co/tuI3o8I941',[],
6/30/2020 18:45,b'@realmoney  The Top Fifteen Most Powerful Forces In This Market Today Here is my list: 1. Covid-19 2. The scientific community (and their quest for a vaccine)  3. Fed Chairman Jay Powell 4. S&amp;P EPS 5. Robinhood and its Band of Merry Traders 6. David Portnoy @stoolpresidente',[],
6/30/2020 18:45,"b'Here\'s the ""Official"" Leader in the COVID-19 Vaccine Race https://t.co/KBMvMVFrDM'",[],
6/30/2020 18:45,b'Sign the petition to make sure that any #COVID19 vaccine developed with public money is made affordable to all #Coronavirus https://t.co/rkQKrlSxKa',"['COVID19', 'Coronavirus']",
6/30/2020 18:45,"b'@Brainthinky @rachelwalexande come on, give us sth good... we should get at least 1 crazy-good+unexpected thing this year as compensation for the awfulness. like, cure to all cancers, or more topically a really good+universal covid-19 vaccine, maybe cracking senescence or solving lightspeed propulsion or sth'",[],
6/30/2020 18:45,"b""India's #COVID19 vaccine candidate Covaxin: What is #Covaxin and how was it developed? | Bharat Biotech Coronavirus Vaccine https://t.co/PFxSfNAorJ #coronavirus #CoronaUpdates #MadeInIndia""","['COVID19', 'Covaxin', 'coronavirus', 'CoronaUpdates', 'MadeInIndia']",
6/30/2020 18:45,b'Will you get the COVID-19 vaccine when available? #Covid_19 #COVIDVACCINE #pandemic',"['Covid_19', 'COVIDVACCINE', 'pandemic']",
6/30/2020 18:45,"b""The U.S. could see 100,000 new cases per day with the current surge of COVID-19 diagnoses in some states, Dr. Anthony Fauci, the top U.S. infectious disease expert said. More from Dr. Fauci's testimony https://t.co/GAJQCNXJSi https://t.co/z4PfncDrfO""",[],
6/30/2020 18:44,b'@StableC19Genius @samstein AstraZeneca has not yet completed Phase 1 trials of COVID-19 vaccine candidate AZD1222.  https://t.co/ChPybVIFdc',[],
6/30/2020 18:44,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/ns93iShDHD Fauci is deep state! The ultimate assassin used by the deep state for the economy! @realDonaldTrump DO NOT CLOSE DOWN! re-election in jepoardy! @MAGA2020""",[],
6/30/2020 18:44,b'FDA Sets Bar for COVID-19 Vaccine Approval at 50% Effectiveness https://t.co/0qCUxRyhXF https://t.co/urALPz0ZXz',[],
6/30/2020 18:44,b'Inovio\xe2\x80\x99s COVID-19 Vaccine Suggests Overall Immune Responses in Phase I Trial https://t.co/Lz3ltjzWIR https://t.co/e0OWWyd4IM',[],
6/30/2020 18:43,"b'@RandPaul { :^) You could have asked him if he profits from any of the Covid - 19 drugs(Remdesivir) or vaccine that will treat Covid - 19...we all know the answer, we just want him to admit that all this is for is greed!!!'",[],
6/30/2020 18:43,"b""Coronavirus vaccine update: Bharat Biotech's starts clinical trials, Chinese vaccine Sinovac wins military approval and more updates about COVID-19 | The Times of India https://t.co/q7qgxI7sdR""",[],
6/30/2020 18:43,b'Covaxin: COVID-19 vaccine candidate cleared\xc2\xa0for\xc2\xa0human trials!  Me: Very interesting development indeed!   https://t.co/Qg9GGOk7qH',[],
6/30/2020 18:43,"b'#coronavirus vaccine update: #BharatBiotech  starts clinical trials, Chinese vaccine Sinovac wins military approval and more updates about #COVID19 The Times of India @TimesIndia  https://t.co/dZRivf1UNr'","['coronavirus', 'BharatBiotech', 'COVID19']",
6/30/2020 18:43,"b""Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021 https://t.co/WlVpqDbl5X via @nypost""",[],
6/30/2020 18:42,"b'#f2b One way or another, you\xe2\x80\x99ll get the vaccine. U of O Scientist Seeking Edible Vaccine for COVID-19 Hopes to Put Them in Veggies that People Would Eat https://t.co/ABvT7V4DQD via @unhealthytruth'",['f2b'],
6/30/2020 18:42,"b""Well, America First is right. This doesn't bode well for the rest of the world should a vaccine become available.   https://t.co/sYCDMqqGbt""",[],
6/30/2020 18:42,"b'Coronavirus vaccine developers now have some advice from the FDA: To win approval, any vaccine must be at least 50% more effective than placebo in preventing the disease. https://t.co/kWGPnbUfB5'",[],
6/30/2020 18:42,"b""Fauci: No vaccine guarantee, spread 'could get very bad' https://t.co/eE2NGlavgX""",[],
6/30/2020 18:42,"b""Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021 https://t.co/LyUgPW7ZeN via @nypost""",[],
6/30/2020 18:42,b'The line is forming for a COVID-19 vaccine. Who should be at the front? https://t.co/LopAQidUth',[],
6/30/2020 18:42,b'Me: Maybe the one dull silver lining in COVID-19 is that it will finally stop anti-vaxxers.  Humanity: https://t.co/CSn9lkajUN \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',[],
6/30/2020 18:41,b'@MauraRolls @mrbromwich @RandPaul We may eventually get a vaccine for covid-19. But there will never be a cure for the conscientious stupidity running rampant in the Republican party.',[],
6/30/2020 18:40,b'@JonAcuff With COVID-19 numbers on the rise all should have to wear masks and I think we jumped the gun on reopening things.  We don\xe2\x80\x99t even have a vaccine that\xe2\x80\x99s been through trials and they just  want to give it out',[],
6/30/2020 18:40,"b'China moves forward with COVID-19 vaccine, approving it for use in military https://t.co/5JZRIv9Ox7'",[],
6/30/2020 18:40,b'From poultry to people: finding a vaccine for COVID-19  https://t.co/cyWsfOaVwi @Dassault3DS @3DSIndia #MIGAL @3dsBIOVIA #COVID19 #vaccine #research',"['MIGAL', 'COVID19', 'vaccine', 'research']",
6/30/2020 18:40,"b'Fauci said that he\xe2\x80\x99s \xe2\x80\x9caspirationally hopeful\xe2\x80\x9d that a vaccine for Covid-19 will be ready in early 2021, though he cautioned that there\xe2\x80\x99s no guarantee that a safe vaccine will be developed. #PrayingForTheWorld'",['PrayingForTheWorld'],"Place(_api=<tweepy.api.API object at 0x7f4ff7ba1630>, id='04cb31bae3b3af93', url='https://api.twitter.com/1.1/geo/id/04cb31bae3b3af93.json', place_type='city', name='Miami', full_name='Miami, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4ff7ba1630>, type='Polygon', coordinates=[[[-80.321683, 25.7090404], [-80.144974, 25.7090404], [-80.144974, 25.855667], [-80.321683, 25.855667]]]), attributes={})"
6/30/2020 18:40,"b'China moves forward with COVID-19 vaccine, approving it for use in military https://t.co/Z1gsRpJWWc'",[],
6/30/2020 18:39,"b""So what they're saying is if it doesn't work they won't approve it. Is it really necessary to make that statement? \xf0\x9f\x99\x84 #IdiotInChief Washington Post: FDA will require a covid-19 vaccine be at least 50 percent more effective than a placebo. https://t.co/xqcHphCzQz  via @GoogleNews""",['IdiotInChief'],
6/30/2020 18:39,"b'No guarantee U.S. will have safe, effective COVID-19 vaccine, Fauci says: https://t.co/yAC46zRtqM via @AOL'",[],
6/30/2020 18:38,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/3BYaak8Tu8""",[],
6/30/2020 18:38,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/hHDitvNQ4r  AND WHAT DOES YOUR DADDY DUMPSTER TRUMP SAY?? I BET HE SAID  THAT MR. FAUCI KNOWS NOTHING ABOUT HEALTH!""",[],
6/30/2020 18:38,"b""The Filipinos deserves better!! The covid-19 eally exposed how the healthcare system in our country was. Hanggat walang vaccine, our fight is still long. We dont need the congratulations you've been saying, our debts is now increasing and we need a PLAN!  #MassTestingNowPH""",['MassTestingNowPH'],
6/30/2020 18:37,"b'Another defining moment revealed in this headline today from New York Times Daily Update on Covid-19  As Officials Fight Vaccine Skepticism Fauci Warns U.S. Could Hit 100,000 Daily Cases'",[],
6/30/2020 18:37,"b'Pressed by Sanders, Trump Health Officials Agree Everyone in US Should Be Able to Get Covid-19 Vaccine Regardless of Income https://t.co/NiCzyWL9Z8 ""We need to manufacture and distribute free, high-quality masks and guarantee free vaccines to everyone in America.""'",[],
6/30/2020 18:37,b'\xe2\x81\xa6@leronlimab\xe2\x81\xa9                              Great news for Cytodyn and Leronlimab as we are touted as the safest of all therapeutics! FDA guides on COVID-19 vaccine approval criteria (NYSE:AZN) | Seeking Alpha https://t.co/vhDojDeLuI',[],
6/30/2020 18:37,b'$SPY $QQQ vaccine is here https://t.co/tEvyZLW0tQ',[],
6/30/2020 18:37,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/TtWt1USxs8""",[],
6/30/2020 18:36,"b'No Guarantee U.S. Will Have Safe, Effective COVID-19 Vaccine, Fauci Says | https://t.co/if4YgQtrNt https://t.co/Yp2zXg42FE via @Newsmax We can only pray Fauci is wrong.'",[],
6/30/2020 18:36,b'https://t.co/WjAppL3JFt   You can split the vaccines into four categories.  1:vaccines based on the inactivated Sars-CoV-2 coronavirus  2:based on nucleic acids-5 based on RNA;2 on DNA.  3: on other viruses to deliver antigens. 4:: a viral glycoprotein w immune boosting adjuvant.',[],
6/30/2020 18:36,b'Placebo pill is free and no side effects. Btw  if placebo works on 2 people the vaxx only needs to work on 3  The Washington Post: FDA will require a covid-19 vaccine be at least 50 percent more effective than a placebo. https://t.co/vvVu8M4kXu  via @GoogleNews',[],
6/30/2020 18:35,"b'The head of the Food and Drug Administration told the U.S. Senate that vaccine developers will be expected to study COVID-19 shots in racial minorities, the elderly, pregnant women and those with other health conditions. https://t.co/T6MXYWIzh3'",[],
6/30/2020 18:34,"b""@ShyDeplorable I wouldn't fuck either of them honestly. Covid-19 would be the least of my no vaccine worries.""",[],
6/30/2020 18:34,"b'@mrdanwalker @MattHancock Why is the government taking vaccine advice for covid-19 from someone who isnt even a doctor,has no qualifications In medicine and thinks the world is over populated #Billgates?? Is this why we have such a high death rate??'",['Billgates'],
6/30/2020 18:34,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/ev2uepfbde""",[],
6/30/2020 18:34,b'Explainer: how is the vaccine pipeline for Covid-19 looking? | News | Chemistry World https://t.co/qcWMU88dM9',[],
6/30/2020 18:33,b'Covid-19 Vaccine Makers Turn to Microchip #Tech to Beat Glass Shortages https://t.co/Cp0uWCu3xj #news #science #technology https://t.co/XqBVuPevhG',"['Tech', 'news', 'science', 'technology']",
6/30/2020 18:33,b'@DiamondandSilk @NoDaTeddi Faucci has too much to gain financially from his investments in the vaccine and pharma for the covid 19.  Also prob getting bonus payment from his fav Clinton/soros handlers for helping keep our freedom  and economy down. He cannot be trusted.',[],
6/30/2020 18:32,"b""@Yolo304741 Yeah, just so happens that it's resistant to our current vaccine. ALSO, it's timed to hit just about the time that Covid-19 should be fading out. Seems convenient for the #VirusReliant""",['VirusReliant'],
6/30/2020 18:32,b'The last of the county\xe2\x80\x99s large COVID-19 testing will happen today at the Rockingham County Fairgrounds from 3-6 pm. Tonight on @WHSVnews hear what the county is doing this fall when a vaccine for the coronavirus is eventually made. https://t.co/e2wyQoULes',[],
6/30/2020 18:32,"b'Good News - \xe2\x80\x9cIndia\xe2\x80\x99s 1st COVID-19 Vaccine \xe2\x80\x93 COVAXIN\xe2\x84\xa2, Developed by Bharat Biotech gets DCGI approval for Phase I &amp; II Human Clinical Trials\xe2\x80\x9d https://t.co/SrYzwcWKHX'",[],
6/30/2020 18:32,"b'@larsenrick @PattyMurray @SenatorCantwell   When a Covid-19 vaccine is available, will it be covered by Medicare?  Thank you.'",[],
6/30/2020 18:32,b'@AndyKMTV @KMTV_Kent @JoeCoshan I hope you didn\xe2\x80\x99t bin it. You might have cultured a vaccine against Covid-19',[],
6/30/2020 18:31,b'$MRNA phase III vaccine for COVID-19 starting in July.',[],
6/30/2020 18:30,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/ZIyncNYfyI""",[],
6/30/2020 18:30,"b""Im NOT taking it.  FACT.  CANT TRUST IT.   Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021 https://t.co/maL7zaNLLF via @nypost""",[],
6/30/2020 18:30,"b'@BPI_TechEditor Cheryl Scott joins Am\xc3\xa9lie Boulais of @SartoriusGlobal and Justin Culbertson and Jason Jardine of @KnobbeMartens in exploring scientific, ethical, and legal concerns with #vaccine development that have been made visible by #COVID19: https://t.co/OsVzGc2mr2 https://t.co/FH1R42gF7O'","['vaccine', 'COVID19']",
6/30/2020 18:30,"b'Of course, this is not to say that Coronavirus/COVID-19 is not a problem or not a big deal; it\xe2\x80\x99s still a virus that does damage and relatively life-threatening. And arguably more importantly: there still is no vaccine. Be smart, be safe.'",[],
6/30/2020 18:30,b'@JennerInstitute I would trust a vaccine from a company that has the honesty to talk openly about the hiv sequence in covid-19.',[],
6/30/2020 18:30,b'Read more: https://t.co/d2KkkGUEIW #pharmaceuticals #vaccine #covid19',"['pharmaceuticals', 'vaccine', 'covid19']",
6/30/2020 18:30,"b""Anges begins Japan's first COVID-19 vaccine clinical test on humans https://t.co/TBAX51RN1k""",[],
6/30/2020 18:30,b'FDA head offers guidelines for vaccine to Senate |  Study: Virus can infect heart cells in lab dish |  How risky is flying during the #coronavirus pandemic? and more #updates: https://t.co/O1fYNLeryt',"['coronavirus', 'updates']",
6/30/2020 18:30,"b""India's first COVID-19 vaccine COVAXIN: Here is everything you want to know https://t.co/gNawM9ePTL""",[],
6/30/2020 18:29,"b""Anthony Fauci: 'No guarantee' COVID-19 vaccine will be ready by early 2021 https://t.co/VjfyRZg0NG""",[],
6/30/2020 18:29,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/e1cVDZcPh4 https://t.co/aiWlQarFhU""",[],
6/30/2020 18:29,b'U of O Scientist Seeking Edible Vaccine for COVID-19 Hopes to Put Them in Veggies that People Would Eat https://t.co/CQh3k7i7qe #news #healthnews #cbd https://t.co/7c9VTyBdLq',"['news', 'healthnews', 'cbd']",
6/30/2020 18:29,b'https://t.co/wmb829qRtX U of O Scientist Seeking Edible Vaccine for COVID-19 Hopes to Put Them in Veggies that People Would Eat https://t.co/DhcZDOZpSe https://t.co/ZRi9jlVPbD',[],
6/30/2020 18:29,"b'New research from Salk scientists tackles #COVID19 #coronavirus pandemic with innovative projects on #immunity, #vaccine development, viral imaging and more.   https://t.co/AJL3RrUWXz https://t.co/Gb0jY2PTl7'","['COVID19', 'coronavirus', 'immunity', 'vaccine']",
6/30/2020 18:29,"b'NEW: FDA will require a covid-19 vaccine be at least 50 percent more effective than a placebo. Those standards apply for full approvals, but a lower standard may apply for temporary approvals thru an emergency use authorization. via @lauriemcginley2 https://t.co/axpLA2rvok'",[],
6/30/2020 18:28,b'Dr fauci..cameras rolling (mask on) cameras stops (fuck it mask off) Stop listening to these people and wake up!If the virus is so letal why would he pull down his mask off his face?He wants you to be scared so his buddies vaccine can roll out #FauciTheFraud #Plandemic #Covid_19 https://t.co/Epa7QgMy2f',"['FauciTheFraud', 'Plandemic', 'Covid_19']",
6/30/2020 18:28,"b'New cases of Covid-19 could rise to 100,000 a day if behaviors don\xe2\x80\x99t change, infectious-disease expert Anthony Fauci told a Senate panel. https://t.co/yqF8dqLOQT'",[],
6/30/2020 18:27,"b""@dailynation He should lift  otherwise we are dying of hunger,robbery and sleeping outside with no rent.. it's time we take personal responsibility otherwise we might wait for a covid 19 drug or vaccine till 2025""",[],
6/30/2020 18:27,"b'@BBCNWT Thank you for your program tonight, reflections on 100 days of lockdown. It was everything. Factual, emotional, told the stories of those involved, #NHS staff, care workers, families, communities &amp; the importance of the research by @LSTMnews for a Covid_19 vaccine. \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f'",['NHS'],
6/30/2020 18:27,"b'He\xe2\x80\x99s telling the truth, no matter how much it hurts. It\xe2\x80\x99s better to face reality and deal with prevention and alternative strategies.  https://t.co/8lchxJZaVu'",[],
6/30/2020 18:26,"b""#COVAXIN  India's indigenous #COVID19 vaccine, developed by #BharatBiotech successfully enters human trials. Let\xe2\x80\x99s hope we will get good results.  #Coronavirus #Covid  https://t.co/WJnxpRYr0a""","['COVAXIN', 'COVID19', 'BharatBiotech', 'Coronavirus', 'Covid']",
6/30/2020 18:26,"b'Amazing how promise of vaccine ""by end of 2020"" or ""sometime soon"" is guiding US narrative to COVID-19. Logic seems to be ""lets wait the wave out until the vaccine arrives."" Hibernate. Put our head in the sand, pretend there is no problem. Suspend all logic; wait for magic bullet https://t.co/3taovI30W2'",[],
6/30/2020 18:26,"b'\xe2\x80\x9cWe have no vaccine or really effective antivirals. We are, if you like, reduced to these almost medieval methods of infection control.\xe2\x80\x9d Michael Baker @publichealthUOW describes the importance of contact tracing in controlling covid-19, on \xe2\x80\x9cBabbage\xe2\x80\x9d https://t.co/Dv73wMNPBi'",[],
6/30/2020 18:25,"b""Fauci: No vaccine guarantee, spread 'could get very bad' https://t.co/TQmVk5UKVb for one this man is not a god so stop praying to him.""",[],
6/30/2020 18:25,b'@AstraZenecaUS    When will AZN release its Covid-19 Vaccine Data from phase I?',[],
