Time,Tweets,All_hashtags,Place
2020-06-30 15:03:50,b'Will India and #SurenderModi Govt ban #Covid_19 vaccine which is Made in China? https://t.co/b1FmLWmqnn',"['SurenderModi', 'Covid_19']",
2020-06-30 14:59:52,b'#COVAXIN...Fingers crossed for the Phase 1 and 2 trials\xf0\x9f\x91\x8f https://t.co/ORcziUfgrP',['COVAXIN'],
2020-06-30 14:57:58,"b""Coronavirus vaccine update: Bharat Biotech's vaccine made  in collaboration with ICMR &amp; NIV got approval from Drug Controller Geneal of India to start clinical trial.  https://t.co/CrpwJdGd8v""",[],
2020-06-30 14:54:54,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/ISFSOW8ZJQ""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 14:53:10,"b""COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Clinical Trials https://t.co/ajvppGZQz0 #covid19""",['covid19'],
2020-06-30 14:51:11,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/JwaSiqIrU1 https://t.co/CIBu7tjNt1""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 14:44:18,b'@PCMohanMP @narendramodi @PMOIndia @ICMRDELHI @drharshvardhan Both will help to reduce control as preventive measures 1. MMR +2.  https://t.co/DzntIzvLuS  already 6 months passed new vaccine may take lot of time. It is time to act please delay is dangerous',[],
2020-06-30 14:43:22,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/epDFWbpD9y""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 14:40:06,b'@PCMohanMP @narendramodi @PMOIndia Good. Long way to go https://t.co/6beWGxXbJv @ICMRDELHI HELP&gt; In the mean time some kind interim vaccine like MMR to be taken for all without impact that will help drastically to reduce spreading virus. https://t.co/DzntIzvLuS  @drharshvardhan',[],
2020-06-30 14:38:43,"b""Which one comes first and Coronavirus vaccine update: Bharat Biotech's starts clinical trials, Chinese vaccine Sinovac wins military approval and more updates about COVID-19 | The Times of India https://t.co/oB5mgh5jXa""",[],
2020-06-30 14:37:52,"b'@journoarunima 9. Vaccine must be affordable: PM Modi chairs meeting to review planning, preparations for Covid-19 vaccination https://t.co/io1mPWlgtD #india'",['india'],
2020-06-30 14:33:10,"b'#Coronavirus Updates: West Bengal extends #COVID19 lockdown measures in containment zones till July 31 \xe2\x80\x94 schools, colleges, cinema halls, swimming pools, gyms, entertainment parks, social, political religious and other congregation to remain prohibited.  https://t.co/fTFgkET4at'","['Coronavirus', 'COVID19']",
2020-06-30 14:31:44,b'covid-19 vaccine#india#first#cure#humantest https://t.co/2nKGr4cZGk',[],
2020-06-30 14:31:27,"b""India's first COVID-19 vaccine COVAXIN has received the approval of drug regulator DCGI for phase 1 &amp; 2 of human clinical trials. The drug has been developed by Bharat Biotech #COVID19 #COVAXIN Human clinical trials are scheduled to start across India in July 2020 #BharatBiotech https://t.co/8aAcaPWJkw""","['COVID19', 'COVAXIN', 'BharatBiotech']",
2020-06-30 14:30:49,"b'PM #NarendraModi Chairs #Covid19 Vaccine Review Meeting; Says It Should Be Affordable, Universal  Details: https://t.co/sOiGy3sI6L https://t.co/lSQYYlx4I2'","['NarendraModi', 'Covid19']",
2020-06-30 14:30:26,"b""Bharat Biotech's Covid-19 vaccine first in India to receive nod for human trials https://t.co/xuHdOU6msy""",[],
2020-06-30 14:30:26,b'Covid-19:Human trial of India Coronavirus vaccine announced https://t.co/qOJWzJOS5n',[],
2020-06-30 14:29:50,b'Covid-19:Human trial of India Coronavirus vaccine announced https://t.co/Jk1I0MGDaX',[],
2020-06-30 14:27:21,"b'""Human clinical trials are scheduled to start across the country in July for #Covaxin, which was developed and manufactured in #BharatBiotech\xe2\x80\x99s facility at Genome Valley in #Hyderabad."" https://t.co/ihuTPoWEOM'","['Covaxin', 'BharatBiotech', 'Hyderabad']",
2020-06-30 14:24:43,"b""India\xe2\x80\x99s 'First' Indigenous COVID-19 Vaccine COVAXIN Gets Approval For Human Trail https://t.co/CrW1EX8PlT via @YouTube  India has earned reputation with its successful development of vaccination against Polio Influenza, H1N1, SARS etc.""",[],
2020-06-30 14:23:11,"b'Drug Controller General of India gives approval for human clinical trials of #COVAXIN, the 1st potential #Covid_19 Vaccine developed in India.The potential vaccine has been developed by Hyderabad-based Bharat Biotech, in association with Indian Council of Medical Research. #tiles https://t.co/0EMSRwlol0'","['COVAXIN', 'Covid_19', 'tiles']",
2020-06-30 14:22:44,"b""Some progress in India and the world's #COVID\xe3\x83\xbc19 fight. Still a long way to go, many new lessons to learn. https://t.co/2QmPKTuVAW""",['COVIDー19'],
2020-06-30 14:22:32,"b""India's first COVID-19 vaccine COVAXIN: Here is everything you want to know https://t.co/vUgTj93CPl""",[],
2020-06-30 14:22:02,"b""Bharat Biotech develop's India's first Covid-19 vaccine candidate with ICMR-NIV, gets DCGI nod for human trials | India News - Times of India https://t.co/2ujSeT6v3m""",[],
2020-06-30 14:21:40,"b'At Covid-19 vaccine review meet, PM Modi lays down 4 principles for vaccination - india news - Hindustan Times https://t.co/54O4KZ2Bsa'",[],
2020-06-30 14:21:29,"b'PM Modi reviews Covid-19 vaccine status, says it should be affordable, universal https://t.co/CN5caSqrWH'",[],
2020-06-30 14:20:15,b'India Covid-19 vaccine candidate Covaxin: What is Covaxin and how was it developed? | Bharat Biotech Coronavirus Vaccine https://t.co/C9n5ETHDpA',[],
2020-06-30 14:16:15,b'#Coronavirus Updates: EU agrees to reopen its borders to 15 countries from July 1 \xe2\x80\x94 with conditions for #China but US excluded. https://t.co/fTFgkET4at',"['Coronavirus', 'China']",
2020-06-30 14:12:40,"b""India's 1st #COVID19 #Vaccine - Covaxin, Developed by @BharatBiotech gets DCGI approval for #phase1 &amp; #phase2 Human #clinicaltrials  The indigenous, inactivated vaccine developed and manufactured in Bharat Biotech\xe2\x80\x99s BSL-3 in Genome Valley, Hyderabad, India https://t.co/dUfKyPpKgo https://t.co/ez05kNBtzp""","['COVID19', 'Vaccine', 'phase1', 'phase2', 'clinicaltrials']",
2020-06-30 14:09:53,"b'3,943 fresh COVID-19 cases, 60 deaths reported in Tamil Nadu . . . Live Updates: https://t.co/O3AykjTG84 #COVID19India #COVID #COVID19Update #CoronavirusInIndia'","['COVID19India', 'COVID', 'COVID19Update', 'CoronavirusInIndia']",
2020-06-30 14:08:24,"b'Drug Controller General of India gives approval for human clinical trials of #COVAXIN, the 1st potential #Covid_19 Vaccine developed in India.   \xe2\x96\xaa\xef\xb8\x8f The potential vaccine has been developed by Hyderabad-based Bharat\xe2\x80\xa6 https://t.co/SAv1oue0EJ'","['COVAXIN', 'Covid_19']",
2020-06-30 14:06:25,"b""\xe2\x80\xa2 COVID-19 vaccine of India's Bharat Biotech approved for human trials https://t.co/1m0dfGuMWq""",[],
2020-06-30 14:02:53,"b""COVID-19 updates \xf0\x9f\x91\x89  \xe2\x80\xa2Scientists warn new swine flu has potential pandemic risk \xe2\x80\xa2WHO warns pandemic 'not even close to being over'  \xe2\x80\xa2India's first vaccine approved for human trials \xe2\x80\xa2Some US states hit pause on reopening plans  https://t.co/99bzNAa3QL""",[],
2020-06-30 13:58:29,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  #COVAXIN https://t.co/YKaobIHnop""",['COVAXIN'],
2020-06-30 13:54:52,"b""Coronavirus vaccine update: Bharat Biotech's starts clinical trials, Chinese vaccine Sinovac wins military approval and more updates about COVID-19 | The Times of India https://t.co/RLZ55kJwn0""",[],
2020-06-30 13:51:06,"b""India's First COVID-19 Candidate Vaccine 'COVAXIN' Gets Approval For Human Trial  Read more at: https://t.co/rohHGfoUHP https://t.co/LaqUcB4wCD""",[],
2020-06-30 13:50:30,"b'#Coronavirus Update: #Karnataka reports 947 new #COVID19 positive cases including 503 cases from #Bengaluru Urban, taking the total number of cases to 15242; death toll rises to 246. https://t.co/fTFgkET4at'","['Coronavirus', 'Karnataka', 'COVID19', 'Bengaluru']",
2020-06-30 13:50:04,b'Prime Minister #NarendraModi on Tuesday reviewed India\xe2\x80\x99s preparations for vaccinating its vast population against #COVID19 once a vaccine is available and asserted that vaccination must be affordable and universal.  https://t.co/StZLpcmaSN',"['NarendraModi', 'COVID19']",
2020-06-30 13:49:50,"b""#coronavirus                  COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Trials https://t.co/az4t7rNJKj via @ndtv""",['coronavirus'],
2020-06-30 13:40:48,"b""Bharat Biotech\\'s starts clinical trials and more updates about COVID-19 | The Times of India https://t.co/RPDu99ojd4""",[],
2020-06-30 13:40:10,"b""COVAXIN,   India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Trials.  It has Xi in it.""",[],
2020-06-30 13:38:57,"b""#Coronavirus Updates: 53 more BSF personnel test positive for #COVID19, force's tally stands at 1,018 https://t.co/fTFgkET4at""","['Coronavirus', 'COVID19']",
2020-06-30 13:37:58,"b'#BharatBiotech\xe2\x80\x99s COVID-19 vaccine has been approved for #humantrials, making it India\xe2\x80\x99s first domestic candidate to get the green light from the government... https://t.co/ormXyOZF3Y via @InquestIndia'","['BharatBiotech', 'humantrials']",
2020-06-30 13:36:53,b'India makes a breakthrough against Covid-19:  1. Indigenous Covid-19 vaccine Covaxin gets DCGI approval.  2. It is developed by Bharat Biotech in association with ICMR.  3. The vaccine haa entered phase 1 of human trials and is expected to be a global contender.',[],
2020-06-30 13:32:18,b'India\xe2\x80\x99s first Covid-19 vaccine candidate cleared for human\xc2\xa0trials https://t.co/ermHvMjKvY',[],
2020-06-30 13:30:00,"b'PM @narendramodi chaired a high-level meeting to review the planning and preparations for vaccination against COVID-19, as and when the vaccine is available and highlighted four guiding principles that will form the foundation of this national effort.  https://t.co/WhHwZ1yY96'",[],
2020-06-30 13:30:00,"b""India's first Covid-19 vaccine candidate approved for human trials  Read More - https://t.co/TKOaX82gpt  #India #Vaccine #Delhi #CoronaVirus #coronavirus https://t.co/0PPY1M06Eq""","['India', 'Vaccine', 'Delhi', 'CoronaVirus', 'coronavirus']",
2020-06-30 13:28:58,b'Covid-19: India\xe2\x80\x99s first coronavirus vaccine by Bharat Biotech gets DCGI nod for human clinical\xc2\xa0trials https://t.co/sAioyHJQWn',[],
2020-06-30 13:24:06,b'#MCPodcast \xf0\x9f\x8e\x99\xef\xb8\x8f | Tune into this #Coronavirus Essential with @sakshibatra18 for the top #COVID19 news from #India and around the world.  Tune In \xf0\x9f\x8e\xa7  https://t.co/kasvyJwRoW',"['MCPodcast', 'Coronavirus', 'COVID19', 'India']",
2020-06-30 13:21:54,"b'If China discovers vaccine for COVID-19,will India say  #BoycottMadeInChina  #justasking'","['BoycottMadeInChina', 'justasking']","Place(_api=<tweepy.api.API object at 0x7f4ff8968748>, id='3bec42a3c2217040', url='https://api.twitter.com/1.1/geo/id/3bec42a3c2217040.json', place_type='city', name='Bellary', full_name='Bellary, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4ff8968748>, type='Polygon', coordinates=[[[76.638392, 15.005493], [77.169979, 15.005493], [77.169979, 15.442775], [76.638392, 15.442775]]]), attributes={})"
2020-06-30 13:21:39,"b'Drug controller general of India has permitted human clinical trials of #Covaxin, the country\xe2\x80\x99s first #vaccine candidate for Covid 19 #Hyderabad based vaccine maker, #Bharat_Biotech has developed the product in collaboration with #ICMR and the #NIV. The trails start from July 1'","['Covaxin', 'vaccine', 'Hyderabad', 'Bharat_Biotech', 'ICMR', 'NIV']",
2020-06-30 13:20:39,"b""Bharat Biotech develop's India's first Covid-19 vaccine candidate with ICMR-NIV, gets DCGI nod for human trials  #Covid19Vaccine #BharatBiotech #Astikan #AstikanSmile https://t.co/2WaqcC34NW via @timesofindia""","['Covid19Vaccine', 'BharatBiotech', 'Astikan', 'AstikanSmile']",
2020-06-30 13:19:05,"b""COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Trials https://t.co/BW77ZZw8lv via @ndtv""",[],
2020-06-30 13:13:56,b'#IndiaFightsCOVID19 \xe2\x80\x93 COVAXIN: India\xe2\x80\x99s first COVID-19 vaccine candidate   https://t.co/9cYJRAMhtX https://t.co/0KdTx04094',['IndiaFightsCOVID19'],
2020-06-30 13:13:37,"b""Coronavirus Vaccine: Bharat Biotech announces India's first COVID-19 vaccine candidate 'COVAXIN' with DCGI approval for human clinical trials https://t.co/42uG6oS8jX""",[],
2020-06-30 13:12:24,b'India\xe2\x80\x99s first COVID-19 vaccine COVAXIN: Here is everything you want to\xc2\xa0know https://t.co/erkoLQRuCP',[],
2020-06-30 13:11:33,"b'#CoronaVirusUpdate Active #COVID19 cases in #Kerala now 2,112 | Total cases in #HimachalPradesh reach 948 | Latest Updates: https://t.co/fTFgkET4at'","['CoronaVirusUpdate', 'COVID19', 'Kerala', 'HimachalPradesh']",
2020-06-30 13:08:52,"b""COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Clinical Trials https://t.co/aZLldmzqKi #covid19""",['covid19'],
2020-06-30 13:08:41,b'India\xe2\x80\x99s first Covid-19 vaccine candidate cleared for human trials - https://t.co/Evuz4O2nSN https://t.co/WtIGYNAE9J',[],
2020-06-30 13:06:45,"b'""#COVID19 vaccine must be affordable, universal"": PM Modi https://t.co/zN7LA4ozMy https://t.co/xTW7kW0jPv'",['COVID19'],
2020-06-30 13:06:33,b'@narendramodi Best Wishes to all who are trying to make Vaccine for Covid-19.\xf0\x9f\x98\x8a Hope that India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 will make Vaccine very very soon.',[],
2020-06-30 13:05:07,b'Covaxin: India\xe2\x80\x99s first Covid-19 vaccine candidate by Hyderabad-based Bharat Biotech set for trials | Hyderabad News - Times of India https://t.co/Izc3277dnm',[],
2020-06-30 13:04:37,"b'First COVID-19 vaccine candidate COVAXIN from India, gets DCGI approval for human trials.  #COVID19 #Covaxin https://t.co/xnuseSW4f7'","['COVID19', 'Covaxin']",
2020-06-30 13:02:12,"b'The latest news from Chinese #pharma, including the latest on  COVID-19 vaccine from @ChinaSinopharm, how geopolitical tensions are affecting trade between #China and #India, and the country\xe2\x80\x99s latest pharma billionaire. https://t.co/4YTHYVPMZw'","['pharma', 'China', 'India']",
2020-06-30 12:59:10,"b'@narendramodi Sir, This review of yours to prepare relating to a vaccine to cure COVID-19 will set a roadmap to complement vaccination at at scale the nation. This would be an another achievement of India to be first in making vaccine for COVID-19'",[],
2020-06-30 12:58:24,b'@RanaAyyub Made in India  https://t.co/GfWHUTjjBG',[],
2020-06-30 12:57:03,"b""#COVAXIN  India's First COVID-19 Vaccine Candidate, Set For Phase I || For Full Story https://t.co/l8uTn4niBP  #COVIDIOTS  #COVID\xe3\x83\xbc19  #Coronavirusindiana  #CoronaUpdatesInIndia #coronavirusindia  #CoronaVaccine""","['COVAXIN', 'COVIDIOTS', 'COVIDー19', 'Coronavirusindiana', 'CoronaUpdatesInIndia', 'coronavirusindia', 'CoronaVaccine']",
2020-06-30 12:56:42,"b""Here's all you need to know about #Covaxin, the first India-made #COVID19 vaccine candidate that\xe2\x80\x99s been approved for the human trial phase | READ: https://t.co/2uXerRShVG   #Coronavirus #Unlock2 #India https://t.co/2KDRuSvo9k""","['Covaxin', 'COVID19', 'Coronavirus', 'Unlock2', 'India']",
2020-06-30 12:54:52,"b""Prime Minister Narendra Modi on Tuesday reviewed India's preparations for vaccinating its vast population against Covid-19 once a vaccine is available and asserted that vaccination must be affordable and universal. https://t.co/mOG5kNf6xG""",[],
2020-06-30 12:51:25,"b""Coronavirus vaccine update: Bharat Biotech's starts clinical trials, Chinese vaccine Sinovac wins military approval and more updates about COVID-19 | The Times of India https://t.co/LHBtj6yYiU""",[],"Place(_api=<tweepy.api.API object at 0x7f4ff8968748>, id='35780b08c563d8ab', url='https://api.twitter.com/1.1/geo/id/35780b08c563d8ab.json', place_type='city', name='Thane', full_name='Thane, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4ff8968748>, type='Polygon', coordinates=[[[72.80161, 19.16162], [73.03441, 19.16162], [73.03441, 19.593413], [72.80161, 19.593413]]]), attributes={})"
2020-06-30 12:49:45,"b'@narendramodi Drug Controller General of India gives approval for human clinical trials of #COVAXIN, the 1st potential #Covid_19 Vaccine developed in India.   \xe2\x96\xaa\xef\xb8\x8f The potential vaccine has been developed by Hyderabad-based Bharat Biotech, in association with Indian Council of Medical Research. https://t.co/C7zh2mVQeW'","['COVAXIN', 'Covid_19']",
2020-06-30 12:49:42,"b'@ShereenBhan @latha_venkatesh @_soniashenoy @Nigel__DSouza HOWLER ON @moneycontrolcom PRO headlines ""India\'s first COVID 19 Vaccine candidate gets DGCA approval""    .......very PRO'",[],
2020-06-30 12:49:12,"b'The COVAXIN vaccine has received\xc2\xa0approval from\xc2\xa0the Drug Controller General of India (DCGI) to conduct Phase I and 2\xc2\xa0human trials.\xc2\xa0According to the vaccine maker, clinical trials of the experimental COVID-19 vaccine are scheduled to start across the country in July 2020.'",[],
2020-06-30 12:45:31,"b'COVAXIN: India\xe2\x80\x99s First COVID-19 Vaccine Candidate Set For Phase I, II Human Trials https://t.co/fXR2TjgYaN'",[],
2020-06-30 12:44:57,"b'#CoronaVirusUpdates #COVID19 cases in #TamilNadu rise to 90,167 | Death toll reaches 1,201 | Latest Updates: https://t.co/fTFgkET4at'","['CoronaVirusUpdates', 'COVID19', 'TamilNadu']",
2020-06-30 12:44:53,"b""India's first COVID-19 vaccine candidate, COVAXIN, is set for human trials.  TAKE A LOOK AT THE DETAILS: https://t.co/vMOE2qhF80 https://t.co/dOYrSBJFFr""",[],
2020-06-30 12:43:12,"b'Drug Controller General of India gives approval for human clinical trials of #COVAXIN, the 1st potential #Covid_19 Vaccine developed in India: All India Radio News FB page https://t.co/bbA7KTeDwl'","['COVAXIN', 'Covid_19']",
2020-06-30 12:41:51,b'TNT | NATIONAL \xe2\x80\x9cCOVAXIN\xe2\x80\x9d gets approval from #DGCI : India\xe2\x80\x99s first probable vaccine for #COVID19  DETAILS : https://t.co/X5uQBbjFom',"['DGCI', 'COVID19']",
2020-06-30 12:39:32,"b""COVAXIN: Do you know about India's first indigenous vaccine for COVID-19? https://t.co/PkRpNrSZUR  #COVAXIN #COVID19 #coronavirus #CoronaVirusUpdates""","['COVAXIN', 'COVID19', 'coronavirus', 'CoronaVirusUpdates']",
2020-06-30 12:38:37,b'PM Modi reviews preparations for Covid-19 vaccine development \xe2\x80\x93 india news \xe2\x80\x93 Hindustan Times   READ MORE: https://t.co/rXhrKWVWhO  #BillGates #cdc #GatesFoundation #GAVI #SDG #UN #Vaccination #Vaccine https://t.co/FGz15t4z0x',"['BillGates', 'cdc', 'GatesFoundation', 'GAVI', 'SDG', 'UN', 'Vaccination', 'Vaccine']",
2020-06-30 12:37:03,"b""India's first COVID-19 vaccine COVAXIN gets nod for human trials https://t.co/EWyJgeAO6S""",[],
2020-06-30 12:35:37,b'Covaxin | India\xe2\x80\x99s first COVID-19 vaccine \xe2\x80\x98COVAXIN\xe2\x80\x99 by Bharat Biotech gets DCGI approval for human trials | Health Tips and  News  https://t.co/Rl9trMaf4u',[],
2020-06-30 12:35:12,"b""COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Trials - NDTV https://t.co/qzWSUH3lHP""",[],
2020-06-30 12:34:32,"b""#COVAXIN, #India's locally developed #COVID19 #vaccine gets DCGI approval for #human trials: https://t.co/VNDiThzEfQ #trending #Covid19Vaccine #coronavirus""","['COVAXIN', 'India', 'COVID19', 'vaccine', 'human', 'trending', 'Covid19Vaccine', 'coronavirus']",
2020-06-30 12:33:55,b'Very clear plan which is for when vaccine is developed.  Rahul should have no problem in understanding this clearly defined STRATEGY and should avoid asking stupid questions to confuse Piddis. https://t.co/6QyQACff0w',[],
2020-06-30 12:33:44,"b'""COVAXIN"", India\'s 1st indigenous COVID-19 vaccine, developed by Bharat Biotech, successfully enters human trials. #covid19research #covid19news #COVID19India #vaccineresearch #vaccines #indiafightscovid19 #IndiaFightsCoronavirus #indianvaccine #BharatBiotech #COVAXIN https://t.co/kiTKephgVW'","['covid19research', 'covid19news', 'COVID19India', 'vaccineresearch', 'vaccines', 'indiafightscovid19', 'IndiaFightsCoronavirus', 'indianvaccine', 'BharatBiotech', 'COVAXIN']","Place(_api=<tweepy.api.API object at 0x7f4ff8968748>, id='0118e53a43a7db78', url='https://api.twitter.com/1.1/geo/id/0118e53a43a7db78.json', place_type='admin', name='Tsuen Wan District', full_name='Tsuen Wan District, Hong Kong', country_code='HK', country='Hong Kong', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4ff8968748>, type='Polygon', coordinates=[[[113.9946498, 22.3126447], [114.169205, 22.3126447], [114.169205, 22.417555], [113.9946498, 22.417555]]]), attributes={})"
2020-06-30 12:30:21,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/Fk5ad39TFu""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']","Place(_api=<tweepy.api.API object at 0x7f4ff8968748>, id='04670fd6040982ca', url='https://api.twitter.com/1.1/geo/id/04670fd6040982ca.json', place_type='city', name='Robertson Pet', full_name='Robertson Pet, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4ff8968748>, type='Polygon', coordinates=[[[78.086688, 12.762636], [78.472524, 12.762636], [78.472524, 13.081741], [78.086688, 13.081741]]]), attributes={})"
2020-06-30 12:29:43,"b""@HuXijin_GT Boycott kung-fu. It has Indian origins. Also Buddhism. And in case India comes up with medicine or vaccine for covid 19 don't use it.""",[],
2020-06-30 12:29:29,"b'#CoronavirusUpdate 10-day total #lockdown from #July 2 in #Thane city, #MiraBhayander as #COVID19 cases surge | Latest Updates: https://t.co/fTFgkET4at'","['CoronavirusUpdate', 'lockdown', 'July', 'Thane', 'MiraBhayander', 'COVID19']",
2020-06-30 12:27:30,b'Hope fully India may make s vaccine before rest of the countries. It will not be surprising. @BharatBiotech covaxin is coming for COVID 19. Hope for the best!!! #Hyderabad #TelanganaCovidTruth #Telangana https://t.co/clQSnBf3kp',"['Hyderabad', 'TelanganaCovidTruth', 'Telangana']",
2020-06-30 12:27:11,"b""Coronavirus vaccine update: Bharat Biotech's starts clinical trials, Chinese vaccine Sinovac wins military approval and more updates about COVID-19 | The Times of India https://t.co/DbPVuW0t1C""",[],"Place(_api=<tweepy.api.API object at 0x7f4ff8968748>, id='7a8b600fe5f170bc', url='https://api.twitter.com/1.1/geo/id/7a8b600fe5f170bc.json', place_type='city', name='Rajendra Nagar', full_name='Rajendra Nagar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4ff8968748>, type='Polygon', coordinates=[[[78.233173, 17.2371055], [78.5373982, 17.2371055], [78.5373982, 17.5529688], [78.233173, 17.5529688]]]), attributes={})"
2020-06-30 12:26:08,b'India to hold human trial for COVID-19 vaccine in July https://t.co/68y3fVpPOS',[],
2020-06-30 12:24:42,"b""COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Trials - NDTV https://t.co/0oKyAlqfFV""",[],
2020-06-30 12:24:36,"b""Hope it works \xf0\x9f\x99\x8f  The country's 'first' indigenous COVID-19 vaccine COVAXIN,developed by Bharat Biotech has got the nod to conduct human clinical trials.  The COVAXIN vaccine has received\xc2\xa0approval from\xc2\xa0the Drug Controller General of India to conduct Phase I and 2\xc2\xa0human trials.""",[],
2020-06-30 12:23:07,"b""India\xe2\x80\x99s 'First' Indigenous COVID-19 Vaccine COVAXIN Gets Approval For Hu... https://t.co/2kmRjcmcux via @YouTube""",[],
2020-06-30 12:20:19,"b'Drug Controller General of India gives approval for human clinical trials of #COVAXIN, the 1st potential #Covid_19 Vaccine developed in India by #BharatBiotech \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 https://t.co/1R9i0vIm1r'","['COVAXIN', 'Covid_19', 'BharatBiotech']",
2020-06-30 12:20:08,b'The #DGCI has approved the company\xe2\x80\x99s application to conduct a phase I and II clinical trial of its vaccine candidate \xe2\x80\x98Covaxin\xe2\x80\x99. #lockdownextension #coronavirus #COVAXIN   https://t.co/uJlRgSajBv',"['DGCI', 'lockdownextension', 'coronavirus', 'COVAXIN']",
2020-06-30 12:14:57,"b""@Boredvertebrat1 @Random_Avataar @yasirr_gulzar @iArmySupporter You know.. we could've developed COVID-19 vaccine earlier but we didn't.. you know why? Because there was no covid-19.. and there was no similar border tensions bw India &amp; China to ban the products.  What GOI did was to initiate make in india to increaase employment.""",[],
2020-06-30 12:13:45,b'https://t.co/JV2lUcFsnI  Way to go! Human trials start in July. Something is better than nothing in the Indian scenario. #COVID19India https://t.co/HfHA5Wobyo',['COVID19India'],
2020-06-30 12:13:41,b'Covaxin | India\xe2\x80\x99s first COVID-19 vaccine \xe2\x80\x98COVAXIN\xe2\x80\x99 by Bharat Biotech gets DCGI approval for human trials | Health Tips and News https://t.co/gdPCBgMEhv',[],
2020-06-30 12:13:41,"b'PM Modi reviews Covid-19 vaccine status, says it should be affordable, universal #business #Economy #Market #StockMarket #stockstowatch #TrendingNews #Investing #PROBAY https://t.co/72nHM33Foq'","['business', 'Economy', 'Market', 'StockMarket', 'stockstowatch', 'TrendingNews', 'Investing', 'PROBAY']",
2020-06-30 12:11:52,b'120 programs developing COVID-19 vaccines - BBC News - Covaxin: India to hold human trial of coronavirus vaccine in July https://t.co/jeMi14RFXB',[],
2020-06-30 12:10:31,"b""COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Clinical Trials https://t.co/AZD7EcgVYI #covid19""",['covid19'],
2020-06-30 12:10:20,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/aU0FgkRNmU https://t.co/RgYGcaXTwQ""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 12:10:06,"b""COVAXIN: India's First COVID-19 Vaccine  #Corona #COVID19India  https://t.co/6czqe0dzSg""","['Corona', 'COVID19India']",
